,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
1,128066,亚泰转债,0.05%,106.22,0.27,5.86,1,2.01,AA-,5.411,1.69,4.8,128066,89.385
4,123011,德尔转债,-0.72%,111.341,-0.9,-0.28,0,1.11,AA-,4.663,2.01,4.736,123011,88.869
5,113541,荣晟转债,0.09%,102.9,-0.52,11.28,0,2.1,AA-,5.674,2.15,3.3,未到转股期,88.64
6,128050,钧达转债,-0.08%,104.514,-0.96,9.89,0,3.54,AA-,5.06,2.85,3.199,128050,88.0685
13,113027,华钰转债,0.27%,100.59,-0.23,18.27,0,2.51,AA,5.567,2.12,6.4,未到转股期,85.7075
21,113514,威帝转债,-0.03%,102.83,-0.47,18.74,0,2.16,A+,3.666,2.67,1.342,191514,83.11500000000001
25,128070,智能转债,0.11%,100.412,0.13,22.63,0,3.0,A+,5.619,3.56,2.3,未到转股期,82.6155
26,128056,今飞转债,0.06%,99.149,-0.19,24.95,0,4.05,A+,5.279,1.85,3.68,128056,82.1385
28,127003,海印转债,0.20%,104.25,0.38,18.41,2,3.38,AA,2.551,1.61,9.415,127003,81.9425
43,113537,文灿转债,0.09%,103.7,0.12,23.98,0,3.04,AA-,5.556,1.65,8.0,未到转股期,78.315
45,123023,迪森转债,-0.05%,99.149,-0.73,30.33,0,2.93,AA,5.334,1.27,6.0,123023,78.1035
47,128069,华森转债,0.30%,102.519,-0.2,26.44,0,2.99,AA-,5.597,5.68,3.0,未到转股期,77.651
51,128044,岭南转债,0.20%,100.298,-1.09,30.5,1,2.36,AA,4.737,1.47,6.593,128044,76.827
60,123004,铁汉转债,0.01%,99.899,-0.99,32.53,1,2.51,AA,4.079,1.09,8.332,123004,75.70349999999999
90,113528,长城转债,-0.23%,99.1,-0.86,38.45,0,3.46,AA-,5.282,1.63,6.34,191528,72.0625
102,128018,时达转债,-0.24%,96.089,0.0,44.62,1,3.61,AA,3.964,1.15,8.823,128018,70.446
135,128015,久其转债,0.09%,96.298,-0.5,51.9,1,4.38,A+,3.551,3.85,7.796,128015,64.777
175,128062,亚药转债,-0.54%,92.265,-2.86,120.81,0,5.13,AA,5.37,1.35,9.649,128062,17.127499999999998
TOTAL,,,,101.19572222222223,-0.5333333333333333,29.40611111111111,,3.0150000000000006,,,,,,
