,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,123011,德尔转债,0.19%,109.51,0.97,0.84,0,1.47,AA-,4.699,1.96,4.948,123011,89.64999999999999
5,128050,钧达转债,-0.23%,103.321,1.2,10.52,0,3.76,AA-,5.096,2.8,3.199,128050,86.159
6,128066,亚泰转债,0.13%,107.9,0.0,6.04,1,1.7,AA-,5.447,1.71,4.8,128066,86.05999999999999
15,113541,荣晟转债,0.50%,104.05,0.23,13.38,0,1.88,AA-,5.71,2.13,3.3,未到转股期,82.57000000000001
20,113027,华钰转债,0.31%,101.34,1.16,18.06,0,2.36,AA,5.603,2.15,6.4,未到转股期,80.6
22,113537,文灿转债,0.27%,103.95,1.64,15.55,0,2.98,AA-,5.592,1.77,8.0,未到转股期,80.5
34,113514,威帝转债,-0.01%,103.57,0.95,18.47,0,1.94,A+,3.701,2.7,1.342,191514,77.96000000000001
38,128070,智能转债,0.55%,101.859,0.37,21.14,0,2.71,A+,5.655,3.65,2.3,未到转股期,77.001
45,127003,海印转债,0.10%,104.919,-0.38,19.62,2,3.07,AA,2.586,1.6,9.415,127003,75.461
51,128056,今飞转债,0.08%,100.198,0.74,25.11,0,3.81,A+,5.315,1.87,3.68,128056,74.69200000000001
59,123023,迪森转债,0.00%,100.118,0.18,26.96,0,2.72,AA,5.37,1.32,6.0,123023,72.922
62,128069,华森转债,0.43%,103.901,0.66,23.34,0,2.72,AA-,5.633,5.9,3.0,未到转股期,72.759
63,123004,铁汉转债,0.07%,100.083,0.0,27.26,1,2.44,AA,4.115,1.14,8.332,123004,72.657
64,128044,岭南转债,0.27%,100.428,-0.21,27.31,1,2.32,AA,4.773,1.51,6.593,128044,72.262
95,113528,长城转债,0.06%,99.87,-0.55,31.93,0,3.28,AA-,5.318,1.73,6.34,191528,68.19999999999999
127,128018,时达转债,0.28%,97.69,-0.98,44.4,1,3.14,AA,4.0,1.17,8.823,128018,57.910000000000004
142,128015,久其转债,0.04%,96.072,1.54,53.07,1,4.4,A+,3.586,3.81,7.796,128015,50.858
174,128062,亚药转债,0.03%,94.005,0.7,112.46,0,4.73,AA,5.405,1.43,9.649,128062,-6.464999999999989
TOTAL,,,,101.82133333333334,0.4566666666666666,27.525555555555556,,2.8572222222222217,,,,,,
