,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,123011,德尔转债,0.55%,109.298,-0.27,1.62,0,1.51,AA-,4.701,1.94,4.948,123011,89.082
1,113539,圣达转债,0.47%,123.49,1.59,-11.59,0,-0.28,A+,5.658,5.11,2.99,未到转股期,88.10000000000001
2,110030,格力转债,-0.10%,108.18,0.19,4.42,1,-15.04,AA,0.134,1.35,4.251,190030,87.39999999999999
3,123031,晶瑞转债,-1.75%,117.61,-1.83,-4.27,0,-0.21,A+,5.814,6.11,1.85,未到转股期,86.66
4,128066,亚泰转债,0.51%,107.76,1.07,5.9,1,1.72,AA-,5.449,1.71,4.8,128066,86.33999999999999
5,113534,鼎胜转债,0.28%,103.79,0.98,10.21,1,2.0,AA,5.425,1.65,12.54,191534,86.0
6,123026,中环转债,-0.90%,109.02,-2.22,5.18,0,0.42,AA-,4.597,2.43,2.9,未到转股期,85.80000000000001
7,113530,大丰转债,-1.46%,105.24,-2.3,9.42,0,2.84,AA,5.389,3.29,6.299,191530,85.34
8,123030,九洲转债,0.03%,105.3,-0.54,9.53,0,2.4,AA-,5.789,0.93,3.08,未到转股期,85.17
9,113536,三星转债,-0.33%,105.11,-1.36,9.84,0,1.69,AA,5.567,2.78,1.92,未到转股期,85.05
10,128025,特一转债,-0.77%,112.324,-1.81,3.24,1,-0.45,AA-,4.085,3.03,3.394,128025,84.436
11,128050,钧达转债,-0.24%,103.555,-1.77,12.09,0,3.71,AA-,5.099,2.77,3.199,128050,84.35499999999999
12,128057,博彦转债,-0.95%,112.1,-1.96,4.07,0,0.92,AA-,5.332,1.83,5.711,128057,83.83000000000001
13,128075,远东转债,-0.22%,103.411,-0.38,12.97,0,1.89,AA,5.885,1.06,8.94,未到转股期,83.619
14,113541,荣晟转债,0.06%,103.53,-0.17,13.07,0,1.98,AA-,5.712,2.13,3.3,未到转股期,83.4
15,128039,三力转债,-0.81%,110.0,-1.32,7.06,1,0.06,AA-,4.589,1.91,2.586,128039,82.94
16,128049,华源转债,0.17%,101.5,-0.15,15.82,0,2.68,AA-,5.063,1.36,3.999,128049,82.68
17,128053,尚荣转债,-0.30%,104.835,-1.73,12.67,0,1.86,AA,5.279,1.37,7.498,128053,82.495
18,128073,哈尔转债,-0.08%,106.617,-1.25,11.82,0,1.74,AA-,4.797,2.45,3.0,未到转股期,81.56299999999999
19,113540,南威转债,1.16%,116.37,1.23,2.51,0,0.25,AA-,5.69,3.13,6.6,未到转股期,81.11999999999999
20,123019,中来转债,0.11%,108.002,0.62,10.92,0,2.85,AA-,5.31,1.65,9.999,123019,81.078
21,128038,利欧转债,-3.20%,118.1,-4.31,1.57,1,-0.86,AA,4.378,1.65,1.805,128038,80.33000000000001
22,128071,合兴转债,0.37%,107.0,1.47,12.93,0,1.29,AA,5.778,1.64,5.96,未到转股期,80.07
23,113027,华钰转债,0.02%,101.03,-2.71,19.06,0,2.42,AA,5.605,2.12,6.4,未到转股期,79.91
24,123021,万信转2,4.00%,122.3,6.12,-2.16,0,-0.64,AA,5.326,4.78,11.947,123021,79.86
25,123028,清水转债,-0.28%,103.004,0.1,17.34,0,3.2,AA-,5.619,1.43,4.9,未到转股期,79.65599999999999
26,113025,明泰转债,-0.55%,108.9,-0.81,11.57,0,1.11,AA,5.427,0.97,18.388,191025,79.53
27,113521,科森转债,0.63%,105.71,0.38,14.96,0,1.85,AA,5.033,1.95,6.098,191521,79.33000000000001
28,123012,万顺转债,-0.60%,114.31,-1.87,6.37,0,-0.65,AA-,4.707,1.16,1.332,123012,79.32
29,113537,文灿转债,2.12%,103.67,9.98,17.13,0,3.03,AA-,5.595,1.74,8.0,未到转股期,79.2
30,128048,张行转债,0.26%,112.723,0.49,8.5,0,0.28,AA+,5.022,1.07,24.998,128048,78.777
31,128051,光华转债,0.29%,103.794,0.72,17.46,1,2.25,AA-,5.11,3.31,2.492,128051,78.74600000000001
32,123015,蓝盾转债,-0.46%,109.989,-2.72,11.34,1,0.56,AA,4.773,1.45,1.005,123015,78.67099999999999
33,128055,长青转2,-0.09%,115.101,-0.62,6.75,0,0.07,AA,5.315,1.29,9.136,128055,78.149
34,110047,山鹰转债,0.08%,108.05,-0.31,13.84,0,1.89,AA+,5.047,1.02,22.995,190047,78.11
35,128070,智能转债,-0.07%,101.3,-0.99,20.93,0,2.81,A+,5.658,3.64,2.3,未到转股期,77.77000000000001
36,128034,江银转债,0.30%,109.126,-0.22,13.24,2,0.1,AA+,4.225,0.86,17.582,128034,77.634
37,128054,中宠转债,0.40%,113.638,1.66,8.76,0,0.33,A+,5.282,4.75,1.942,128054,77.60199999999999
38,123027,蓝晓转债,0.21%,123.5,-1.31,-1.0,0,-0.52,A+,5.597,6.22,3.4,未到转股期,77.5
39,123018,溢利转债,-0.37%,115.112,-1.87,8.0,0,0.03,AA-,5.126,1.66,3.894,123018,76.888
40,113514,威帝转债,-0.07%,103.58,-1.64,19.61,0,1.94,A+,3.704,2.67,1.342,191514,76.81
41,123020,富祥转债,0.13%,119.816,-0.52,3.46,0,0.2,AA-,5.321,3.42,3.76,123020,76.724
42,113542,好客转债,0.19%,107.44,1.32,15.95,0,1.26,AA,5.737,1.89,6.3,未到转股期,76.61
43,123010,博世转债,0.26%,102.39,0.29,21.18,1,2.16,AA-,4.666,2.13,4.297,123010,76.43
44,127003,海印转债,-0.38%,104.811,-1.12,19.05,2,3.11,AA,2.589,1.61,9.415,127003,76.139
45,128068,和而转债,-0.71%,124.813,-2.82,-0.39,0,-1.75,AA-,5.581,5.21,5.47,未到转股期,75.577
46,127013,创维转债,-0.59%,109.36,-0.64,15.81,0,1.48,AA,5.444,3.22,10.4,127013,74.83
47,113520,百合转债,0.97%,124.01,0.87,1.48,0,-1.41,AA-,5.011,2.66,3.934,191520,74.50999999999999
48,110053,苏银转债,-0.01%,111.13,-0.41,14.46,0,1.37,AAA,5.353,0.65,200.0,190053,74.41
49,113524,奇精转债,-0.19%,102.5,-1.14,23.24,0,2.91,AA,5.11,2.21,3.3,191524,74.26
50,113519,长久转债,-0.95%,110.24,-3.58,15.5,0,1.85,AA,5.008,2.42,6.969,191519,74.26
51,113515,高能转债,-0.23%,115.48,-1.31,10.28,0,-0.49,AA,4.723,2.14,7.092,191515,74.24
52,113522,旭升转债,-0.29%,117.13,0.7,8.79,0,0.54,AA,5.049,8.62,4.2,191522,74.08000000000001
53,123024,岱勒转债,-0.13%,100.502,-1.82,25.44,0,2.84,A+,4.375,2.92,2.099,123024,74.058
