,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
19,113585,寿仙转债,-0.12%,129.84,0.0,-6.29,0,-1.71,AA-,5.745,4.71,3.6,未到转股期,76.45
57,123051,今天转债,-0.03%,133.96,-0.16,-5.99,0,-1.54,A+,5.732,4.57,2.8,未到转股期,72.02999999999999
51,123056,雪榕转债,-3.70%,131.8,-4.65,-4.39,0,-1.48,AA-,5.786,3.8,5.85,未到转股期,72.58999999999999
50,113572,三祥转债,-1.16%,128.5,-2.38,-1.17,0,-2.32,A+,5.501,5.81,2.05,未到转股期,72.67
33,110058,永鼎转债,1.09%,125.73,0.95,-0.98,1,-1.98,AA,4.597,3.03,7.487,190058,75.25
14,113561,正裕转债,0.16%,122.73,1.86,-0.51,0,-0.68,A+,5.307,3.11,2.042,191561,77.78
54,128071,合兴转债,3.14%,128.115,2.99,-0.49,0,-2.24,AA,4.932,2.1,5.025,128071,72.37499999999999
20,113566,翔港转债,-4.47%,124.06,-7.2,-0.29,0,0.07,A+,5.468,4.45,1.866,191566,76.23
36,128096,奥瑞转债,1.40%,125.28,3.55,-0.29,0,-1.44,AA+,5.425,2.37,10.865,128096,75.01
16,113565,宏辉转债,0.11%,122.74,0.49,0.11,0,-0.7,AA-,5.463,4.22,3.172,191565,77.15
15,123063,大禹转债,-2.60%,122.33,-5.34,0.22,0,0.58,AA-,5.879,3.26,6.38,未到转股期,77.45
59,123030,九洲转债,-6.40%,127.948,-6.62,0.54,0,-1.31,AA-,4.942,1.21,1.96,123030,71.512
58,113599,嘉友转债,0.30%,127.12,2.07,1.36,0,-0.15,AA-,5.901,3.57,7.2,未到转股期,71.52
55,113537,文灿转债,2.02%,125.93,3.12,1.71,0,-0.77,AA-,4.748,2.4,5.297,191537,72.36
4,113595,花王转债,-0.54%,115.91,-1.75,2.09,0,0.94,AA-,5.86,2.36,3.3,未到转股期,82.0
17,128049,华源转债,-0.60%,120.519,-1.36,2.44,0,-1.09,AA-,4.216,1.77,3.632,128049,77.041
64,110066,盛屯转债,-0.32%,126.56,1.52,2.59,0,-1.72,AA,5.477,1.5,23.858,190066,70.85
13,113541,荣晟转债,0.42%,118.79,0.15,3.07,1,-0.68,AA-,4.866,2.18,3.275,191541,78.14
18,113525,台华转债,1.25%,119.53,6.3,3.43,0,-0.94,AA,4.268,2.69,4.757,191525,77.03999999999999
6,128064,司尔转债,-1.60%,116.6,-2.85,3.77,0,-0.33,AA,4.578,1.26,7.998,128064,79.63000000000001
49,113578,全筑转债,-0.60%,123.26,-1.53,3.93,0,-0.74,AA,5.611,1.61,3.84,未到转股期,72.80999999999999
21,128057,博彦转债,-2.21%,119.5,-3.11,4.41,0,-0.46,AA-,4.485,1.9,5.285,128057,76.09
11,127003,海印转债,-0.72%,116.75,-2.34,4.87,2,-2.48,AA,1.742,2.02,6.74,127003,78.38
8,128066,亚泰转债,-0.48%,115.591,-3.01,5.25,1,0.36,AA-,4.603,1.75,4.798,128066,79.159
10,123045,雷迪转债,-2.18%,115.922,-4.52,5.31,0,0.55,A+,5.501,2.37,2.88,未到转股期,78.768
TOTAL,,,,123.4006,,0.988,,,,,,,,
