,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
1,123004,铁汉转债,-1.65%,113.592,-3.72,2.75,1,-1.06,AA,3.238,1.68,8.032,123004,83.658
3,128085,鸿达转债,-0.27%,112.048,-1.65,5.33,0,2.13,AA,5.236,1.42,24.257,128085,82.622
14,113033,利群转债,0.19%,111.98,0.0,7.53,0,0.54,AA,5.523,1.41,18.0,未到转股期,80.49
18,128050,钧达转债,-0.54%,114.179,-0.87,5.63,1,1.92,AA-,4.219,2.13,3.199,128050,80.191
21,110058,永鼎转债,0.37%,119.11,-0.34,0.89,1,-0.8,AA,4.564,2.95,6.712,190058,80.0
30,113039,嘉泽转债,-0.58%,103.42,-0.95,17.95,0,1.55,AA,5.923,1.94,13.0,未到转股期,78.63
39,128076,金轮转债,-0.13%,106.215,-0.59,15.96,0,1.67,AA-,5.063,1.25,2.139,128076,77.82499999999999
40,113568,新春转债,-0.60%,107.4,-1.3,14.88,0,2.86,AA-,5.452,1.38,3.3,191568,77.72
42,123028,清水转债,-0.53%,111.048,-1.67,11.33,0,2.02,AA-,4.74,1.58,4.897,123028,77.622
57,113591,胜达转债,-0.18%,105.03,-1.0,19.65,0,2.71,AA-,5.773,3.45,5.5,未到转股期,75.32
61,128120,联诚转债,-0.76%,105.006,-1.03,20.47,0,2.13,A,5.816,2.46,2.6,未到转股期,74.524
65,113527,维格转债,-0.06%,92.74,-0.58,33.17,1,6.3,AA,4.34,0.67,7.457,191527,74.09
66,110070,凌钢转债,0.20%,102.76,-0.43,23.41,0,2.54,AA,5.559,0.81,4.4,未到转股期,73.83
69,128069,华森转债,0.36%,110.2,0.95,16.33,0,1.84,AA-,4.756,6.13,2.998,128069,73.47
75,123023,迪森转债,-0.85%,105.098,-1.63,22.49,0,2.05,AA,4.493,1.5,5.998,123023,72.412
76,110064,建工转债,0.37%,107.5,-0.49,20.11,0,2.21,AA+,5.244,0.88,16.598,190064,72.39
101,128087,孚日转债,-0.50%,102.297,-0.79,27.62,0,2.01,AA,5.238,1.2,6.499,128087,70.083
102,113528,长城转债,-0.33%,103.05,-1.23,27.0,0,3.09,AA-,4.441,1.77,6.339,191528,69.95
133,128081,海亮转债,0.00%,105.78,-1.34,27.61,0,1.7,AA,5.167,1.63,31.5,128081,66.61
137,128018,时达转债,-0.61%,105.138,-1.15,29.16,1,1.58,AA,3.123,1.39,8.822,128018,65.702
142,113505,杭电转债,0.05%,104.35,-0.87,30.49,0,2.19,AA,3.452,1.49,7.499,191505,65.16000000000001
147,113017,吉视转债,0.09%,101.89,-0.88,33.59,0,2.37,AA+,3.263,1.01,15.591,191017,64.52
174,113024,核建转债,-0.14%,104.05,-1.32,35.94,0,1.19,AAA,4.542,1.24,29.957,191024,60.010000000000005
222,128015,久其转债,0.15%,102.047,-1.07,49.98,1,3.13,A+,2.71,5.2,7.796,128015,47.973000000000006
260,128062,亚药转债,0.00%,80.551,-1.04,129.62,0,9.36,A-,4.529,5.28,9.642,128062,-10.171000000000006
TOTAL,,,,105.45916,-0.9996,25.1556,,2.2891999999999997,,,,,,
