,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
7,113576,起步转债,1.07%,108.82,3.83,8.61,0,2.09,AA-,5.567,2.92,5.2,未到转股期,82.57000000000001
12,128085,鸿达转债,-1.78%,110.55,-4.07,8.07,0,2.39,AA,5.255,1.36,24.258,128085,81.38
20,123023,迪森转债,1.48%,107.0,9.0,13.11,0,1.62,AA,4.512,1.6,5.998,123023,79.89
21,128050,钧达转债,-1.09%,115.826,-1.08,4.29,1,1.56,AA-,4.238,2.21,3.199,128050,79.884
25,113033,利群转债,-1.50%,109.33,0.0,11.88,0,0.98,AA,5.542,1.28,18.0,未到转股期,78.79
32,110058,永鼎转债,-0.53%,121.6,-0.97,0.31,1,-1.25,AA,4.584,2.89,6.748,190058,78.09
37,113568,新春转债,-1.10%,109.01,-1.61,13.73,0,2.56,AA-,5.471,1.39,3.3,191568,77.25999999999999
41,128076,金轮转债,0.35%,105.798,1.92,17.85,0,1.74,AA-,5.082,1.22,2.139,128076,76.352
43,123028,清水转债,-1.24%,111.788,-1.67,12.26,0,1.87,AA-,4.759,1.57,4.897,123028,75.952
50,123004,铁汉转债,-0.99%,112.0,-1.74,12.85,1,-0.62,AA,3.258,1.51,8.039,123004,75.15
54,113527,维格转债,-0.43%,93.22,-1.28,32.69,1,6.15,AA,4.359,0.67,7.457,191527,74.09
56,113591,胜达转债,-0.49%,105.67,0.78,20.38,0,2.59,AA-,5.792,3.66,5.5,未到转股期,73.95
57,110064,建工转债,-0.43%,108.17,-2.56,17.98,0,2.07,AA+,5.263,0.9,16.598,190064,73.85
62,128120,联诚转债,-1.11%,106.721,-0.6,20.13,0,1.84,A,5.836,2.48,2.6,未到转股期,73.149
69,110070,凌钢转债,-0.61%,103.74,-0.87,24.58,0,2.35,AA,5.578,0.82,4.4,未到转股期,71.68
74,128069,华森转债,-0.71%,111.6,-0.35,17.39,0,1.56,AA-,4.775,6.26,2.998,128069,71.01
93,128087,孚日转债,-0.03%,102.964,-0.78,28.2,0,1.88,AA,5.258,1.19,6.499,128087,68.836
94,128081,海亮转债,-0.36%,106.6,1.09,24.6,0,1.54,AA,5.186,1.72,31.5,128081,68.80000000000001
107,113505,杭电转债,-0.49%,104.25,-0.69,29.0,0,2.21,AA,3.471,1.57,7.499,191505,66.75
117,113528,长城转债,-0.30%,103.64,-0.58,30.65,0,2.94,AA-,4.46,1.72,6.339,191528,65.71000000000001
124,113017,吉视转债,-0.26%,102.86,-1.29,31.93,0,2.05,AA+,3.282,1.03,15.591,191017,65.21000000000001
173,128018,时达转债,0.56%,106.0,-0.85,35.37,1,1.3,AA,3.142,1.36,8.822,128018,58.63
184,113024,核建转债,-0.29%,104.99,0.27,38.1,0,0.98,AAA,4.562,1.25,29.957,191024,56.910000000000004
214,128015,久其转债,-0.40%,102.3,0.46,48.29,1,3.01,A+,2.729,5.07,7.796,128015,49.410000000000004
255,128062,亚药转债,0.00%,80.918,1.0,116.98,0,9.2,A-,4.548,5.34,9.642,128062,2.1019999999999897
TOTAL,,,,106.2146,-0.10560000000000003,24.7692,,2.1844,,,,,,
