,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
1,128085,鸿达转债,0.22%,111.999,0.0,3.55,0,2.13,AA,5.247,1.44,24.258,128085,84.45100000000001
11,128050,钧达转债,0.00%,113.482,0.19,4.99,1,2.07,AA-,4.23,2.14,3.199,128050,81.528
20,110058,永鼎转债,1.40%,119.66,2.37,-0.15,1,-0.9,AA,4.575,2.86,6.713,190058,80.49000000000001
30,113568,新春转债,0.15%,107.65,0.59,12.97,0,2.81,AA-,5.463,1.38,3.3,191568,79.38
34,128076,金轮转债,0.42%,105.9,1.42,15.45,0,1.73,AA-,5.074,1.25,2.139,128076,78.64999999999999
35,123028,清水转债,0.13%,112.12,-1.7,9.26,0,1.8,AA-,4.751,1.62,4.897,123028,78.61999999999999
50,123004,铁汉转债,0.23%,114.315,-5.44,9.11,1,-1.26,AA,3.249,1.59,8.039,123004,76.575
53,113033,利群转债,0.15%,109.86,-0.44,13.75,0,0.9,AA,5.534,1.26,18.0,未到转股期,76.39
57,128120,联诚转债,-0.42%,106.0,-0.32,18.55,0,1.96,A,5.827,2.5,2.6,未到转股期,75.45
58,113591,胜达转债,-0.06%,104.81,0.86,19.87,0,2.75,AA-,5.784,3.65,5.5,未到转股期,75.32
59,113527,维格转债,-0.14%,92.6,-0.14,32.19,1,6.33,AA,4.351,0.67,7.457,191527,75.21000000000001
64,110064,建工转债,-0.11%,107.0,0.24,18.11,0,2.29,AA+,5.255,0.89,16.598,190064,74.89
69,110070,凌钢转债,-0.14%,102.93,0.44,23.61,0,2.5,AA,5.57,0.82,4.4,未到转股期,73.46
80,128069,华森转债,-0.14%,110.1,0.66,17.53,0,1.86,AA-,4.767,6.17,2.998,128069,72.37
90,128081,海亮转债,-0.19%,105.4,-0.24,23.04,0,1.77,AA,5.178,1.72,31.5,128081,71.56
100,123023,迪森转债,-0.06%,106.799,-2.4,23.25,0,1.67,AA,4.504,1.47,5.998,123023,69.951
105,128087,孚日转债,0.20%,102.509,0.0,27.88,0,1.97,AA,5.249,1.19,6.499,128087,69.611
113,113528,长城转债,0.20%,103.41,0.42,27.65,0,3.0,AA-,4.452,1.75,6.339,191528,68.94
140,113017,吉视转债,-0.08%,101.72,0.0,32.78,0,2.41,AA+,3.274,1.01,15.591,191017,65.5
147,113505,杭电转债,0.14%,104.35,0.35,31.18,0,2.19,AA,3.463,1.54,7.499,191505,64.47
162,128018,时达转债,0.10%,105.2,0.68,32.53,1,1.56,AA,3.134,1.38,8.822,128018,62.269999999999996
182,113024,核建转债,0.22%,104.32,1.91,36.49,0,1.13,AAA,4.553,1.26,29.957,191024,59.190000000000005
223,128015,久其转债,0.24%,102.287,0.15,49.65,1,3.02,A+,2.721,5.02,7.796,128015,48.062999999999995
243,113576,起步转债,17.64%,145.8,10.04,21.03,0,-3.25,AA-,5.559,3.52,5.2,未到转股期,33.16999999999999
257,128062,亚药转债,-0.05%,80.503,-0.35,127.92,0,9.35,A-,4.54,5.04,9.642,128062,-8.423000000000002
TOTAL,,,,107.22896,0.37160000000000004,25.287599999999998,,2.0716,,,,,,
