,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
55,113527,维格转债,-0.30%,92.94,-0.29,32.68,1,6.22,AA,4.356,0.67,7.457,191527,74.38
65,110070,凌钢转债,-0.21%,103.52,0.44,23.77,0,2.4,AA,5.575,0.82,4.4,未到转股期,72.71000000000001
23,113600,新星转债,-1.89%,104.49,-1.15,15.8,0,3.28,AA-,5.907,2.27,5.95,未到转股期,79.71000000000001
56,113591,胜达转债,-0.76%,104.87,-1.16,20.87,0,2.73,AA-,5.789,3.62,5.5,未到转股期,74.25999999999999
11,128127,文科转债,-0.14%,104.877,-0.75,13.55,0,2.54,AA-,5.926,1.08,9.5,未到转股期,81.57300000000001
44,123023,迪森转债,-1.41%,105.496,-5.11,17.52,0,1.95,AA,4.51,1.52,5.998,123023,76.98400000000001
42,128076,金轮转债,-0.23%,105.55,0.23,17.32,0,1.79,AA-,5.079,1.23,2.139,128076,77.13
9,110072,广汇转债,0.72%,105.73,0.26,12.43,0,1.37,AA+,5.921,0.82,33.7,未到转股期,81.84
58,128120,联诚转债,-0.37%,106.33,-0.09,19.79,0,1.9,A,5.833,2.48,2.6,未到转股期,73.88
12,128100,搜特转债,-0.44%,106.334,-3.18,12.55,1,1.84,AA,5.485,1.54,8.0,未到转股期,81.116
24,113570,百达转债,-1.02%,107.59,-1.34,12.77,0,1.3,A+,5.482,2.37,2.8,未到转股期,79.64
30,113568,新春转债,-1.14%,107.77,-1.41,14.04,0,2.79,AA-,5.468,1.37,3.3,191568,78.19
27,128025,特一转债,-0.54%,107.83,-0.14,13.39,1,0.57,AA-,3.222,2.35,2.991,128025,78.78
6,113576,起步转债,-0.90%,107.84,-1.23,8.97,0,2.27,AA-,5.564,2.89,5.2,未到转股期,83.19
63,110064,建工转债,-0.10%,108.06,-0.95,19.0,0,2.1,AA+,5.26,0.89,16.598,190064,72.94
43,113546,迪贝转债,-1.29%,108.15,-1.34,14.83,0,2.3,A+,5.101,2.46,2.299,191546,77.02
5,128128,齐翔转2,0.95%,108.72,-5.78,7.55,0,1.01,AA,5.926,1.9,29.9,未到转股期,83.73
35,113033,利群转债,-0.07%,109.25,-1.17,13.12,0,1.0,AA,5.54,1.26,18.0,未到转股期,77.63
37,113557,森特转债,-0.39%,109.41,1.66,13.21,0,1.93,AA-,5.258,2.23,5.999,191557,77.38
22,113601,塞力转债,-1.21%,109.84,-4.03,10.43,0,1.72,AA-,5.929,2.36,5.43,未到转股期,79.72999999999999
50,113549,白电转债,-0.65%,110.08,0.59,14.33,0,0.88,AA,5.164,1.52,8.799,191549,75.59
34,123028,清水转债,-1.51%,110.1,-1.44,12.19,0,2.2,AA-,4.756,1.55,4.897,123028,77.71000000000001
4,113008,电气转债,0.12%,110.19,-0.74,6.05,1,-8.55,AAA,0.381,1.27,44.136,191008,83.76
7,128013,洪涛转债,-0.30%,110.667,-0.31,6.87,2,-0.42,AA-,1.866,1.28,11.985,128013,82.463
14,128082,华锋转债,-0.45%,110.859,-0.58,8.36,1,1.9,A+,5.216,1.56,3.52,128082,80.781
TOTAL,,,,107.05972,,14.455599999999999,,,,,,,,
