,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
3,113576,起步转债,0.60%,109.05,2.38,11.48,0,2.04,AA-,5.597,2.85,5.2,未到转股期,79.47
4,123004,铁汉转债,1.98%,110.548,1.27,10.0,1,-0.21,AA,3.288,1.53,8.331,123004,79.452
7,110058,永鼎转债,-1.26%,119.66,-2.47,1.7,1,-0.89,AA,4.614,2.81,7.717,190058,78.64
9,113591,胜达转债,-0.53%,108.61,-2.89,13.22,0,2.09,AA-,5.822,4.0,5.5,未到转股期,78.17
10,128050,钧达转债,0.69%,120.26,2.58,1.91,1,0.64,AA-,4.268,2.35,3.199,128050,77.83
14,123023,迪森转债,1.82%,107.5,10.1,15.72,0,1.51,AA,4.542,1.57,5.998,123023,76.78
16,128085,鸿达转债,-0.07%,110.1,-1.04,13.28,0,2.45,AA,5.285,1.3,24.259,128085,76.62
22,123028,清水转债,0.44%,112.95,2.21,11.26,0,1.63,AA-,4.789,1.61,4.897,123028,75.78999999999999
27,113568,新春转债,0.28%,111.76,1.39,13.41,0,2.08,AA-,5.501,1.43,3.3,未到转股期,74.83
30,128069,华森转债,0.07%,113.201,0.61,12.21,0,1.25,AA-,4.805,6.64,2.998,128069,74.589
31,128120,联诚转债,-0.49%,109.5,-0.95,15.97,0,1.37,A,5.866,2.64,2.6,未到转股期,74.53
37,113527,维格转债,0.03%,94.07,0.58,32.56,1,5.88,AA,4.389,0.68,7.457,191527,73.37
43,113033,利群转债,-0.29%,112.67,-2.26,14.3,0,0.42,AA,5.573,1.29,18.0,未到转股期,73.03
48,110070,凌钢转债,-0.10%,103.93,-0.43,24.26,0,2.31,AA,5.608,0.82,4.4,未到转股期,71.80999999999999
50,128076,金轮转债,0.07%,107.405,0.46,21.11,0,1.43,AA-,5.112,1.21,2.139,128076,71.485
51,128081,海亮转债,-0.08%,107.11,0.12,21.42,0,1.43,AA,5.216,1.77,31.5,128081,71.47
54,128087,孚日转债,-0.25%,103.163,-0.58,25.71,0,1.83,AA,5.288,1.22,6.499,128087,71.12700000000001
57,110064,建工转债,-0.04%,107.66,0.25,21.48,0,2.15,AA+,5.293,0.87,16.598,190064,70.86
78,113528,长城转债,-0.01%,105.78,-0.74,25.55,0,2.44,AA-,4.49,1.82,6.339,191528,68.67
91,113505,杭电转债,0.14%,107.56,0.33,25.49,0,1.26,AA,3.501,1.66,7.499,191505,66.95
99,113017,吉视转债,0.38%,102.95,1.32,31.47,0,2.0,AA+,3.312,1.03,15.591,191017,65.58
101,128018,时达转债,0.57%,106.8,0.98,28.02,1,1.04,AA,3.173,1.45,8.822,128018,65.18
133,113024,核建转债,-0.54%,106.65,-5.16,31.59,0,0.63,AAA,4.592,1.33,29.957,191024,61.75999999999999
186,128015,久其转债,-0.19%,103.091,0.3,43.93,1,2.69,A+,2.759,5.26,7.796,128015,52.979000000000006
246,128062,亚药转债,-0.34%,80.651,-2.62,120.27,0,9.22,A-,4.578,5.25,9.642,128062,-0.9209999999999923
TOTAL,,,,107.30516,0.22959999999999997,23.4928,,1.9476,,,,,,
