,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
44,113585,寿仙转债,-0.69%,129.0,-1.48,-6.1,0,-1.61,AA-,5.712,4.56,3.6,未到转股期,77.1
31,123051,今天转债,-1.09%,127.197,-1.74,-5.7,0,-0.63,A+,5.699,3.98,2.8,未到转股期,78.503
26,123048,应急转债,1.39%,123.895,2.9,-2.93,0,-1.66,AA+,5.548,4.46,8.19,未到转股期,79.03500000000001
12,113599,嘉友转债,-1.00%,120.1,-2.28,-0.7,0,0.83,AA-,5.868,3.54,7.2,未到转股期,80.60000000000001
87,123056,雪榕转债,-0.20%,128.795,-0.84,-0.04,0,-1.08,AA-,5.753,3.66,5.85,未到转股期,71.24500000000002
45,113565,宏辉转债,-0.53%,122.86,-0.97,0.05,0,-0.72,AA-,5.43,4.23,3.126,191565,77.09
28,113541,荣晟转债,-1.66%,121.15,-2.17,0.07,1,-1.09,AA-,4.833,2.31,3.216,191541,78.78
8,123045,雷迪转债,-0.95%,118.366,-0.92,0.2,0,0.16,A+,5.468,2.49,2.827,123045,81.434
56,128096,奥瑞转债,-0.06%,123.922,0.53,0.7,0,-1.25,AA+,5.392,2.22,10.784,128096,75.378
24,113034,滨化转债,-0.96%,120.07,-2.79,0.7,0,-0.77,AA,5.548,1.33,24.0,未到转股期,79.23
21,110058,永鼎转债,0.37%,119.11,-0.34,0.89,1,-0.8,AA,4.564,2.95,6.712,190058,80.0
68,123061,航新转债,-0.61%,125.102,-0.86,1.31,0,-0.04,AA-,5.83,4.1,2.5,未到转股期,73.588
86,123002,国祯转债,-0.20%,127.164,-0.56,1.54,1,-4.61,AA,3.173,2.01,2.522,123002,71.29599999999999
0,127019,国城转债,-0.35%,112.61,-0.38,1.57,0,0.38,AA,5.811,12.13,8.5,未到转股期,85.82000000000001
15,113525,台华转债,-0.05%,117.5,-0.11,2.11,0,-0.54,AA,4.236,2.7,4.72,191525,80.39
78,123049,维尔转债,-0.30%,125.25,-0.87,2.5,0,-0.07,AA-,5.559,1.74,9.17,未到转股期,72.25
34,123063,大禹转债,-0.72%,119.385,-2.87,2.56,0,1.01,AA-,5.847,3.22,6.38,未到转股期,78.05499999999999
1,123004,铁汉转债,-1.65%,113.592,-3.72,2.75,1,-1.06,AA,3.238,1.68,8.032,123004,83.658
58,123047,久吾转债,-1.55%,121.88,-3.74,2.84,0,1.23,A+,5.49,3.17,2.54,未到转股期,75.28
51,113578,全筑转债,-0.80%,120.84,-1.39,3.01,0,-0.39,AA,5.578,1.51,3.84,未到转股期,76.14999999999999
11,128056,今飞转债,-0.41%,116.003,-0.39,3.05,0,0.98,A+,4.438,2.69,3.675,128056,80.947
17,127003,海印转债,-0.49%,115.929,-2.05,3.81,2,-2.12,AA,1.71,2.0,6.74,127003,80.261
29,123057,美联转债,-0.62%,117.299,-1.41,3.97,0,0.14,AA-,5.773,6.98,2.07,未到转股期,78.731
48,128051,光华转债,-0.59%,118.395,-0.96,4.58,1,-0.6,AA-,4.23,4.27,2.489,128051,77.025
16,123054,思特转债,-0.71%,115.072,-0.55,4.66,0,1.01,AA-,5.715,3.53,2.71,未到转股期,80.268
TOTAL,,,,120.81944,,1.096,,,,,,,,
