,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
15,128128,齐翔转2,-1.90%,99.879,-2.23,16.79,0,2.51,AA,5.893,1.61,29.9,未到转股期,83.33099999999999
0,127019,国城转债,-8.11%,101.63,-10.0,3.45,0,2.21,AA,5.795,10.75,8.5,未到转股期,94.92
62,128026,众兴转债,-5.01%,101.65,0.11,22.39,0,2.64,AA-,3.208,1.35,9.194,128026,75.96
40,113039,嘉泽转债,-1.52%,102.04,0.0,18.66,0,1.79,AA,5.907,1.9,13.0,未到转股期,79.3
22,128100,搜特转债,-2.27%,102.229,-3.03,15.81,1,2.61,AA,5.452,1.41,8.0,128100,81.961
34,113601,塞力转债,-1.63%,103.79,-0.85,15.64,0,2.74,AA-,5.896,2.09,5.43,未到转股期,80.57
78,113600,新星转债,0.83%,103.9,-0.54,21.89,0,3.4,AA-,5.874,2.14,5.95,未到转股期,74.21
64,113546,迪贝转债,-1.02%,104.62,-2.38,19.83,0,3.0,A+,5.068,2.29,2.299,191546,75.55
63,110074,精达转债,-1.48%,104.87,-1.5,19.53,0,1.96,AA,5.89,1.79,7.87,未到转股期,75.6
55,113568,新春转债,-1.20%,105.22,-1.97,17.93,0,3.27,AA-,5.436,1.31,3.3,191568,76.85
20,123004,铁汉转债,-2.50%,105.318,-4.6,12.38,1,1.33,AA,3.222,1.42,8.032,123004,82.302
51,113570,百达转债,-0.65%,106.01,-0.85,16.62,0,1.58,A+,5.449,2.23,2.8,191570,77.36999999999999
50,128025,特一转债,-0.73%,106.088,-1.9,16.29,1,1.11,AA-,3.189,2.57,2.991,128025,77.62200000000001
54,113557,森特转债,-1.80%,106.28,-2.23,16.54,0,2.52,AA-,5.225,2.13,5.999,191557,77.18
68,128069,华森转债,-1.23%,106.352,-2.88,18.58,0,2.63,AA-,4.74,5.81,2.998,128069,75.068
6,128085,鸿达转债,-0.91%,106.619,-0.26,8.28,0,3.13,AA,5.219,1.31,24.257,128085,85.101
71,113549,白电转债,-0.72%,108.0,-1.21,17.1,0,1.27,AA,5.132,1.49,8.799,191549,74.9
10,128082,华锋转债,-0.82%,108.6,-3.1,7.23,1,2.33,A+,5.184,1.57,3.52,128082,84.17
81,128073,哈尔转债,-2.07%,108.7,-4.16,17.31,0,1.54,AA-,3.901,2.64,2.99,128073,73.99
49,128117,道恩转债,-0.64%,108.75,-2.76,13.43,0,2.27,AA-,5.759,6.99,3.6,未到转股期,77.82
35,128050,钧达转债,-1.58%,108.999,-2.73,10.56,1,3.09,AA-,4.203,1.94,3.199,128050,80.441
61,128116,瑞达转债,-0.88%,109.028,-0.73,14.52,0,0.99,AA,5.753,7.43,6.5,未到转股期,76.452
32,127003,海印转债,-4.53%,109.088,-10.0,10.19,2,1.48,AA,1.693,1.78,6.74,127003,80.72200000000001
3,113595,花王转债,0.07%,109.11,1.39,4.01,0,2.02,AA-,5.811,2.2,3.3,未到转股期,86.88
47,113033,利群转债,-0.37%,109.46,0.15,12.51,0,0.97,AA,5.507,1.31,18.0,未到转股期,78.03
TOTAL,,,,105.84920000000002,,14.6988,,,,,,,,
