,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
28,123051,今天转债,2.47%,120.25,5.03,-0.55,0,0.37,A+,5.874,3.87,2.8,未到转股期,80.1625
17,113567,君禾转债,2.13%,116.75,2.02,1.98,0,0.39,A+,5.622,4.0,2.1,未到转股期,81.765
27,113541,荣晟转债,4.85%,117.54,5.87,2.99,1,-0.36,AA-,5.008,2.16,3.299,191541,80.21749999999999
34,128094,星帅转债,1.54%,118.012,0.89,3.41,0,0.54,A+,5.496,3.3,2.8,未到转股期,79.4305
2,128013,洪涛转债,2.15%,111.44,3.74,4.41,2,-0.06,AA-,2.025,1.33,11.999,128013,85.2525
10,128066,亚泰转债,1.74%,114.25,2.23,4.72,1,0.61,AA-,4.745,1.74,4.798,128066,82.21
15,113561,正裕转债,2.74%,114.47,3.91,4.93,0,0.65,A+,5.449,2.75,2.899,191561,81.8325
1,113570,百达转债,1.54%,110.05,2.29,5.3,0,0.85,A+,5.641,1.85,2.8,未到转股期,85.97500000000001
26,113008,电气转债,1.61%,114.85,3.93,6.16,1,-13.3,AAA,0.54,1.32,44.682,191008,80.53
3,123045,雷迪转债,2.30%,110.142,4.57,6.39,0,1.47,A+,5.644,2.23,2.88,未到转股期,85.0655
42,123054,思特转债,0.95%,116.601,2.21,6.58,0,0.74,AA-,5.89,3.74,2.71,未到转股期,78.464
4,128085,鸿达转债,3.42%,110.1,5.48,6.83,0,2.4,AA,5.411,1.4,24.266,128085,84.7775
18,128082,华锋转债,2.66%,113.02,3.0,6.99,1,1.47,A+,5.375,1.61,3.52,128082,81.73750000000001
31,110043,无锡转债,2.27%,114.85,2.14,7.08,2,-1.41,AA+,3.532,0.95,29.988,190043,79.84
14,113034,滨化转债,4.74%,112.6,8.87,7.33,0,0.39,AA,5.723,1.21,24.0,未到转股期,81.9025
9,128050,钧达转债,1.45%,110.83,0.94,8.92,1,2.55,AA-,4.395,2.02,3.199,128050,82.48
29,128034,江银转债,1.62%,113.099,4.02,9.22,2,-1.03,AA+,3.521,0.84,17.582,128034,79.98599999999999
19,128025,特一转债,1.62%,110.559,1.38,10.41,1,-0.21,AA-,3.381,2.47,2.991,128025,81.6335
TOTAL,,,,113.85627777777778,,5.727777777777778,,,,,,,,
