,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
19,113566,翔港转债,-0.71%,122.45,-2.92,-7.65,0,0.3,A+,5.619,4.75,2.0,未到转股期,83.2875
42,113585,寿仙转债,3.14%,121.06,7.04,-0.23,0,-0.47,AA-,5.896,4.13,3.6,未到转股期,79.1125
5,127003,海印转债,-0.96%,114.39,-1.44,0.05,2,-1.21,AA,1.893,2.08,9.186,127003,85.5725
12,113525,台华转债,2.92%,115.43,4.2,0.86,0,-0.11,AA,4.419,2.64,5.329,191525,83.925
10,113567,君禾转债,0.11%,114.32,-0.23,1.87,0,0.78,A+,5.63,3.92,2.1,未到转股期,84.2775
30,123051,今天转债,1.17%,117.351,1.2,1.94,0,0.79,A+,5.882,3.68,2.8,未到转股期,81.194
34,113027,华钰转债,-2.11%,117.62,-2.59,2.5,0,-0.48,AA,4.91,2.79,5.171,191027,80.505
29,128094,星帅转债,-1.51%,116.22,-0.19,2.74,0,0.83,A+,5.504,3.27,2.8,未到转股期,81.725
38,123030,九洲转债,-0.60%,117.595,-2.7,3.28,0,0.49,AA-,5.093,1.09,3.076,123030,79.94500000000001
6,113541,荣晟转债,0.40%,112.1,0.97,3.99,1,0.61,AA-,5.016,2.04,3.299,191541,84.9075
14,128066,亚泰转债,0.36%,112.292,2.58,5.22,1,0.98,AA-,4.753,1.7,4.798,128066,83.79299999999999
2,128013,洪涛转债,0.07%,109.09,-0.62,6.03,2,1.01,AA-,2.033,1.28,11.999,128013,86.3875
0,113570,百达转债,-0.10%,108.38,-0.77,6.11,0,1.12,A+,5.649,2.57,2.8,未到转股期,87.03750000000001
11,113561,正裕转债,0.37%,111.42,3.47,6.13,0,1.16,A+,5.458,2.64,2.899,191561,83.9825
24,110043,无锡转债,-0.47%,112.3,-0.49,6.94,2,-0.77,AA+,3.54,0.93,29.988,190043,82.495
9,128082,华锋转债,0.25%,110.09,-0.17,7.34,1,1.98,A+,5.384,1.57,3.52,128082,84.405
8,128050,钧达转债,1.64%,109.25,3.89,8.37,1,2.89,AA-,4.403,2.01,3.199,128050,84.4725
33,113008,电气转债,0.39%,113.03,-0.74,8.58,1,-10.38,AAA,0.548,1.27,44.682,191008,80.535
TOTAL,,,,114.1326666666667,,3.559444444444445,,,,,,,,
