,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
5,127003,海印转债,1.62%,112.9,1.88,4.56,2,-0.51,AA,1.932,1.96,9.415,127003,83.67999999999999
7,110058,永鼎转债,1.88%,106.28,4.62,13.87,1,1.68,AA,4.786,2.25,9.794,190058,83.3175
8,113027,华钰转债,2.23%,105.28,5.69,15.38,0,1.82,AA,4.948,2.22,6.399,191027,83.185
11,113541,荣晟转债,1.26%,111.15,1.2,8.98,1,0.78,AA-,5.055,1.93,3.299,191541,82.115
14,128066,亚泰转债,1.37%,113.03,0.29,6.84,1,0.83,AA-,4.792,1.69,4.798,128066,81.84
18,128049,华源转债,0.75%,106.011,1.06,17.75,0,1.95,AA-,4.405,1.35,3.999,128049,80.6765
22,128050,钧达转债,0.97%,107.3,0.74,16.41,1,3.29,AA-,4.441,1.83,3.199,128050,80.3925
31,128069,华森转债,1.54%,111.351,1.94,12.79,0,1.54,AA-,4.978,6.51,2.998,128069,79.0565
33,128034,江银转债,2.74%,108.9,2.94,16.68,2,0.05,AA+,3.567,0.76,17.582,128034,78.58999999999999
36,128076,金轮转债,1.80%,103.0,0.83,24.72,0,2.2,AA-,5.285,1.12,2.139,128076,78.46000000000001
37,128081,海亮转债,2.33%,108.88,1.68,17.16,0,1.07,AA,5.389,1.86,31.5,128081,78.25
49,113528,长城转债,0.56%,104.02,-0.4,25.47,0,2.73,AA-,4.663,1.79,6.339,191528,76.8775
66,128015,久其转债,0.94%,101.658,0.97,31.84,1,3.02,A+,2.932,5.66,7.796,128015,74.462
130,123023,迪森转债,0.94%,98.798,2.36,45.51,0,3.32,AA,4.715,1.15,6.0,123023,67.0695
145,128018,时达转债,1.33%,100.541,1.39,45.71,1,2.87,AA,3.345,1.2,8.822,128018,65.1765
161,123004,铁汉转债,1.07%,100.155,0.38,49.29,1,2.75,AA,3.46,1.02,8.332,123004,62.8775
186,113535,大业转债,0.50%,100.05,1.27,55.08,0,3.28,AA,3.849,1.37,5.0,191535,58.64
239,128062,亚药转债,0.13%,78.262,1.89,162.22,0,9.57,A-,4.751,4.28,9.644,128062,0.0730000000000075
TOTAL,,,,104.30922222222222,1.707222222222222,31.68111111111111,,2.3466666666666667,,,,,,
