,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,123011,德尔转债,2.24%,105.5,7.27,4.18,0,2.23,AA-,4.822,1.83,5.556,123011,90.32
2,113541,荣晟转债,0.93%,109.32,2.74,1.06,0,0.97,AA-,5.833,2.82,3.3,未到转股期,89.62
3,113027,华钰转债,-0.26%,104.79,-0.9,7.98,0,1.7,AA,5.726,2.46,6.4,未到转股期,87.22999999999999
13,113537,文灿转债,0.59%,103.64,1.39,13.18,0,2.97,AA-,5.715,1.81,8.0,未到转股期,83.18
15,128070,智能转债,0.17%,104.403,1.96,12.66,0,2.21,A+,5.778,4.51,2.3,未到转股期,82.937
18,128066,亚泰转债,0.01%,108.816,-1.07,8.96,1,1.5,AA-,5.57,1.73,4.8,未到转股期,82.22399999999999
19,128056,今飞转债,0.39%,102.879,2.02,15.29,0,3.2,A+,5.438,2.14,3.68,128056,81.83099999999999
35,123023,迪森转债,-0.41%,100.585,-1.66,21.75,0,2.57,AA,5.493,1.41,6.0,未到转股期,77.665
36,113514,威帝转债,5.54%,118.97,10.06,3.41,0,-1.79,A+,3.825,3.83,1.998,191514,77.62
40,128069,华森转债,-0.62%,107.32,-2.89,15.43,0,2.07,AA-,5.756,6.82,3.0,未到转股期,77.25
45,113528,长城转债,-0.15%,101.15,-0.7,22.39,0,2.96,AA-,5.441,1.93,6.34,191528,76.46
59,123004,铁汉转债,-1.15%,101.704,-3.27,24.55,1,1.97,AA,4.238,1.18,8.332,123004,73.74600000000001
62,127003,海印转债,-0.22%,106.73,-1.11,19.87,2,2.27,AA,2.71,1.66,9.415,127003,73.39999999999999
75,128050,钧达转债,0.53%,101.631,2.24,26.73,0,4.0,AA-,5.219,2.45,3.2,128050,71.639
102,128044,岭南转债,0.00%,103.804,-0.83,28.02,1,1.56,AA,4.896,1.59,6.593,128044,68.176
111,128015,久其转债,-0.99%,96.001,-1.49,37.68,1,4.27,A+,3.71,4.59,7.798,128015,66.31899999999999
123,128018,时达转债,-0.39%,98.203,0.96,38.56,1,3.04,AA,4.123,1.22,8.823,128018,63.236999999999995
160,128062,亚药转债,-0.50%,96.7,-3.71,63.51,0,4.07,AA,5.529,1.89,9.65,未到转股期,39.79
TOTAL,,,,104.0081111111111,0.6116666666666666,20.28944444444444,,2.3205555555555555,,,,,,
