,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,123011,德尔转债,0.79%,106.33,1.0,3.96,0,2.06,AA-,4.819,1.85,5.556,123011,89.71000000000001
3,113027,华钰转债,0.42%,105.23,0.2,8.21,0,1.62,AA,5.723,2.46,6.4,未到转股期,86.56
5,113541,荣晟转债,-3.02%,106.02,-9.09,7.81,0,1.51,AA-,5.83,2.56,3.3,未到转股期,86.17
12,128070,智能转债,-0.12%,104.279,0.45,12.02,0,2.23,A+,5.775,4.53,2.3,未到转股期,83.70100000000001
13,128066,亚泰转债,-0.66%,108.1,-0.2,8.47,1,1.62,AA-,5.567,1.72,4.8,未到转股期,83.43
17,128056,今飞转债,0.28%,103.172,0.99,14.49,0,3.15,A+,5.436,2.16,3.68,128056,82.33800000000001
25,113537,文灿转债,0.66%,104.32,-0.66,14.68,0,2.85,AA-,5.712,1.8,8.0,未到转股期,81.0
41,123023,迪森转债,0.31%,100.901,0.0,22.13,0,2.51,AA,5.49,1.41,6.0,未到转股期,76.96900000000001
45,128069,华森转债,-0.11%,107.201,-0.95,16.41,0,2.1,AA-,5.753,6.76,3.0,未到转股期,76.38900000000001
53,113528,长城转债,0.09%,101.24,-1.26,24.06,0,2.94,AA-,5.438,1.9,6.34,191528,74.7
54,127003,海印转债,-0.16%,106.562,0.37,19.24,2,2.33,AA,2.707,1.67,9.415,127003,74.19800000000001
61,123004,铁汉转债,0.19%,101.9,-0.31,25.17,1,1.93,AA,4.236,1.18,8.332,123004,72.92999999999999
87,128050,钧达转债,0.16%,101.792,-1.21,28.49,0,3.97,AA-,5.216,2.42,3.2,128050,69.718
108,128044,岭南转债,0.13%,103.94,-0.63,29.0,1,1.53,AA,4.893,1.58,6.593,128044,67.06
111,113514,威帝转债,9.73%,130.54,10.04,3.11,0,-4.18,A+,3.822,4.22,1.998,191514,66.35000000000001
115,128015,久其转债,0.22%,96.211,0.15,37.78,1,4.21,A+,3.707,4.59,7.798,128015,66.009
124,128018,时达转债,0.11%,98.312,0.19,38.45,1,3.01,AA,4.121,1.22,8.823,128018,63.238
162,128062,亚药转债,0.09%,96.79,-1.25,65.74,0,4.06,AA,5.526,1.86,9.65,未到转股期,37.47
TOTAL,,,,104.60222222222221,-0.12055555555555553,21.067777777777778,,2.1916666666666664,,,,,,
