,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,128070,智能转债,-1.23%,106.666,9.09,-1.29,0,1.82,A+,5.767,5.26,2.3,未到转股期,94.62400000000001
3,123011,德尔转债,0.30%,105.312,-1.13,7.17,0,2.28,AA-,4.811,1.77,5.556,123011,87.518
5,113514,威帝转债,-1.60%,106.8,-7.47,7.24,0,1.05,A+,3.814,3.32,1.342,191514,85.96000000000001
6,128066,亚泰转债,0.05%,107.002,-0.07,8.1,1,1.82,AA-,5.559,1.71,4.8,未到转股期,84.89800000000001
9,113537,文灿转债,0.85%,104.72,2.96,11.07,0,2.78,AA-,5.704,1.86,8.0,未到转股期,84.21000000000001
12,113541,荣晟转债,0.46%,105.95,2.68,10.25,0,1.52,AA-,5.822,2.5,3.3,未到转股期,83.8
22,113027,华钰转债,-0.11%,103.7,-1.28,14.14,0,1.89,AA,5.715,2.3,6.4,未到转股期,82.16
30,127003,海印转债,-0.84%,108.37,-0.68,12.09,2,1.69,AA,2.699,1.8,9.415,127003,79.53999999999999
40,128069,华森转债,-0.29%,104.568,0.82,18.16,0,2.55,AA-,5.745,6.49,3.0,未到转股期,77.272
45,128056,今飞转债,0.39%,101.499,0.89,21.8,0,3.47,A+,5.427,2.0,3.68,128056,76.70100000000001
54,123023,迪森转债,-0.41%,99.984,0.35,25.68,0,2.69,AA,5.482,1.36,6.0,123023,74.33600000000001
75,123004,铁汉转债,-0.29%,101.502,0.31,26.64,1,2.03,AA,4.227,1.16,8.332,123004,71.858
79,113528,长城转债,0.28%,100.6,0.43,28.79,0,3.07,AA-,5.43,1.82,6.34,191528,70.61000000000001
99,128044,岭南转债,-0.19%,103.406,1.06,28.61,1,1.64,AA,4.885,1.57,6.593,128044,67.984
122,128018,时达转债,-0.39%,97.115,0.0,40.76,1,3.33,AA,4.112,1.19,8.823,128018,62.12500000000001
123,128050,钧达转债,-0.20%,101.4,0.37,36.59,0,4.06,AA-,5.208,2.27,3.199,128050,62.00999999999999
132,128015,久其转债,0.23%,95.265,1.14,45.19,1,4.5,A+,3.699,4.32,7.798,128015,59.545
164,128062,亚药转债,0.00%,96.4,-1.46,78.82,0,4.14,AA,5.518,1.72,9.65,未到转股期,24.78
TOTAL,,,,102.79216666666667,0.44500000000000006,23.322777777777777,,2.573888888888889,,,,,,
