,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
55,128015,久其转债,0.31%,97.8,-0.43,34.17,1,3.71,A+,3.74,4.79,7.798,128015,76.5725
69,128065,雅化转债,0.20%,99.3,0.0,35.01,0,2.1,AA,5.597,2.22,8.0,未到转股期,74.4425
52,113016,小康转债,-0.11%,100.56,-1.56,29.93,1,2.42,AA,4.153,2.52,8.814,191016,76.9925
18,123023,迪森转债,0.00%,101.95,0.65,19.19,0,2.3,AA,5.523,1.46,6.0,未到转股期,83.6575
28,113528,长城转债,0.15%,102.04,2.55,21.93,0,2.77,AA-,5.471,1.95,6.34,113528,81.51249999999999
9,113537,文灿转债,-0.01%,102.91,0.79,15.29,0,3.08,AA-,5.745,1.76,8.0,未到转股期,85.6225
39,127013,创维转债,-0.80%,103.21,-4.64,23.49,0,2.52,AA,5.595,3.0,10.4,未到转股期,79.17250000000001
8,123011,德尔转债,1.21%,103.39,4.68,13.73,0,2.65,AA-,4.852,1.64,5.556,123011,86.3125
22,113535,大业转债,0.02%,103.51,-0.82,18.84,0,2.02,AA,4.658,1.89,5.0,未到转股期,82.36
46,128044,岭南转债,0.64%,103.658,1.02,23.97,1,1.58,AA,4.926,1.64,6.593,128044,78.36449999999999
31,113505,杭电转债,-0.11%,104.58,0.96,19.61,0,1.74,AA,4.482,1.7,7.5,191505,80.7125
50,128033,迪龙转债,0.20%,104.706,1.07,23.84,1,1.24,AA,4.293,2.23,5.199,128033,77.414
20,113521,科森转债,-0.36%,106.1,0.87,14.24,0,1.72,AA,5.184,1.93,6.098,191521,83.22
59,113525,台华转债,-0.19%,106.71,-0.14,22.58,0,1.51,AA,5.266,2.08,5.33,191525,76.355
1,113027,华钰转债,-0.46%,107.51,0.58,5.84,0,1.23,AA,5.756,2.57,6.4,未到转股期,88.11
67,110051,中天转债,-0.43%,108.19,0.11,22.9,0,1.03,AA+,5.468,1.37,39.651,110051,74.635
37,113542,好客转债,0.02%,108.36,0.39,16.42,0,1.08,AA,5.888,2.07,6.3,未到转股期,79.325
40,127003,海印转债,0.83%,108.596,0.0,16.33,2,1.58,AA,2.74,1.74,9.415,127003,79.1565
TOTAL,,,,104.06,,20.961666666666666,,,,,,,,
