,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
1,113541,荣晟转债,0.62%,108.31,1.23,2.87,0,1.13,AA-,5.841,2.74,3.3,未到转股期,88.82
2,113027,华钰转债,-0.06%,105.06,-0.6,7.28,0,1.65,AA,5.734,2.48,6.4,未到转股期,87.66
4,123011,德尔转债,0.05%,103.191,-1.33,9.31,0,2.71,AA-,4.83,1.7,5.556,123011,87.499
13,128066,亚泰转债,1.04%,108.801,1.22,7.78,1,1.5,AA-,5.578,1.75,4.8,未到转股期,83.419
14,113537,文灿转债,0.29%,103.03,2.04,14.08,0,3.07,AA-,5.723,1.78,8.0,未到转股期,82.89
20,128070,智能转债,0.49%,104.231,0.58,14.68,0,2.23,A+,5.786,4.42,2.3,未到转股期,81.089
21,128056,今飞转债,0.63%,102.48,0.17,17.17,0,3.27,A+,5.447,2.1,3.68,128056,80.35
26,113514,威帝转债,8.19%,112.73,9.98,7.84,0,-0.38,A+,3.833,3.48,1.998,191514,79.42999999999999
27,128069,华森转债,0.47%,107.993,1.29,12.8,0,1.96,AA-,5.764,7.03,3.0,未到转股期,79.20700000000001
31,123023,迪森转债,0.26%,100.999,0.0,20.23,0,2.49,AA,5.501,1.44,6.0,未到转股期,78.771
40,113528,长城转债,0.37%,101.3,2.67,21.71,0,2.93,AA-,5.449,1.94,6.34,191528,76.99000000000001
50,123004,铁汉转债,0.21%,102.889,-1.47,21.87,1,1.69,AA,4.247,1.22,8.332,123004,75.241
58,127003,海印转债,0.14%,106.961,-0.73,18.8,2,2.18,AA,2.718,1.68,9.415,127003,74.239
84,128050,钧达转债,0.04%,101.095,0.41,28.88,0,4.1,AA-,5.227,2.4,3.2,128050,70.025
92,128044,岭南转债,-0.04%,103.8,-0.82,26.96,1,1.55,AA,4.904,1.6,6.593,128044,69.24000000000001
110,128015,久其转债,-0.03%,96.96,-1.76,36.99,1,3.98,A+,3.718,4.66,7.798,128015,66.05000000000001
126,128018,时达转债,0.01%,98.59,-0.19,40.44,1,2.93,AA,4.132,1.21,8.823,128018,60.97
155,128062,亚药转债,0.18%,97.19,-0.8,58.25,0,3.97,AA,5.537,1.96,9.65,未到转股期,44.56
TOTAL,,,,103.645,0.6605555555555556,20.441111111111113,,2.3866666666666667,,,,,,
