,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
33,113535,大业转债,-0.20%,101.77,-0.09,19.57,0,2.42,AA,4.619,1.85,5.0,未到转股期,78.66
27,128049,华源转债,-0.59%,102.935,-1.63,16.93,0,2.34,AA-,5.175,1.38,3.999,128049,80.13499999999999
9,113027,华钰转债,-0.67%,103.81,-2.8,12.79,0,1.87,AA,5.718,2.33,6.4,未到转股期,83.4
14,113537,文灿转债,0.04%,103.84,3.46,13.4,0,2.94,AA-,5.707,1.81,8.0,未到转股期,82.75999999999999
13,113536,三星转债,-0.41%,104.9,-2.17,12.29,0,1.7,AA,5.679,2.77,1.92,未到转股期,82.81
3,123011,德尔转债,-0.77%,105.002,-2.13,5.64,0,2.34,AA-,4.814,1.79,5.556,123011,89.358
19,113541,荣晟转债,0.05%,105.47,-0.79,12.69,0,1.6,AA-,5.825,2.44,3.3,未到转股期,81.84
29,123028,清水转债,-0.23%,106.32,-1.93,13.64,0,2.55,AA-,5.732,1.55,4.9,未到转股期,80.04
4,113534,鼎胜转债,-0.45%,106.5,-4.27,8.27,1,1.47,AA,5.537,1.76,12.54,未到转股期,85.23
15,128073,哈尔转债,-1.07%,106.527,-2.96,10.73,0,1.72,AA-,4.91,2.71,3.0,未到转股期,82.743
25,128034,江银转债,-0.10%,106.609,1.14,12.63,2,0.65,AA+,4.337,0.87,17.583,128034,80.76100000000001
6,123030,九洲转债,-1.28%,106.632,-4.13,9.12,0,2.13,AA-,5.901,0.99,3.08,未到转股期,84.24799999999999
5,128066,亚泰转债,0.04%,106.952,1.45,7.97,1,1.82,AA-,5.562,1.71,4.8,未到转股期,85.078
36,128048,张行转债,0.33%,107.145,1.1,14.51,0,1.29,AA+,5.134,0.99,24.998,128048,78.345
26,128053,尚荣转债,-0.82%,107.23,-2.51,12.28,0,1.38,AA,5.392,1.41,7.498,128053,80.49
12,128038,利欧转债,-1.25%,107.241,-1.18,9.79,1,1.36,AA,4.49,1.39,1.809,128038,82.969
34,113516,苏农转债,0.18%,107.44,1.71,14.08,0,1.46,AA+,4.852,0.87,12.887,191516,78.48
17,113521,科森转债,-0.68%,107.47,-3.98,10.65,0,1.48,AA,5.145,2.02,6.098,191521,81.88
TOTAL,,,,105.76627777777777,,12.054444444444446,,,,,,,,
