,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
3,128128,齐翔转2,0.49%,114.2,-1.25,-0.66,0,0.17,AA,5.729,1.92,29.9,未到转股期,86.46
5,128085,鸿达转债,0.20%,111.12,-0.73,6.76,0,2.38,AA,5.055,1.37,24.257,128085,82.11999999999999
7,113601,塞力转债,1.02%,110.22,3.92,8.56,0,1.72,AA-,5.732,2.19,5.43,未到转股期,81.22
9,113039,嘉泽转债,0.15%,104.04,-1.24,16.43,0,1.49,AA,5.742,1.81,13.0,未到转股期,79.53
12,113033,利群转债,1.20%,109.45,2.86,12.33,0,1.0,AA,5.342,1.3,18.0,191033,78.22
17,113568,新春转债,0.05%,112.01,-0.11,12.52,0,2.12,AA-,5.271,1.45,3.299,191568,75.47
26,110064,建工转债,0.31%,104.32,2.07,21.0,0,2.91,AA+,5.063,0.84,16.598,190064,74.68
38,123004,铁汉转债,-0.26%,103.039,0.61,23.52,1,2.15,AA,3.058,1.28,8.032,123004,73.441
39,110070,凌钢转债,0.41%,105.37,1.27,21.24,0,2.14,AA,5.375,0.81,4.4,190070,73.39
61,123028,清水转债,-0.35%,111.45,-2.59,16.98,0,2.02,AA-,4.559,1.48,4.555,123028,71.57
63,128120,联诚转债,-1.01%,109.92,-2.33,18.53,0,1.36,A,5.636,2.2,2.6,未到转股期,71.55
73,113505,杭电转债,-0.32%,105.6,0.0,23.81,0,1.94,AA,3.271,1.57,7.499,191505,70.59
76,113528,长城转债,-1.59%,106.88,-4.76,22.68,0,2.33,AA-,4.26,1.88,6.339,191528,70.44
80,128081,海亮转债,-0.34%,105.949,-0.71,23.99,0,1.67,AA,4.986,1.68,31.5,128081,70.061
83,128100,搜特转债,-0.29%,101.799,-0.43,28.36,1,2.77,AA,5.288,1.26,7.999,128100,69.841
91,128087,孚日转债,0.04%,101.156,0.61,29.53,0,2.32,AA,5.058,1.19,6.499,128087,69.314
116,128026,众兴转债,0.23%,104.252,0.99,29.75,0,1.92,AA-,3.044,1.28,9.194,128026,65.998
118,128018,时达转债,-0.63%,107.0,-2.5,27.23,1,0.74,AA,2.942,1.43,8.822,128018,65.77
129,113527,维格转债,-1.76%,91.3,-0.64,44.12,1,7.01,AA,4.159,0.94,7.456,191527,64.58000000000001
130,113024,核建转债,0.55%,104.67,2.9,30.97,0,1.1,AAA,4.362,1.26,29.957,191024,64.36
137,113017,吉视转债,0.17%,97.75,0.0,39.31,0,3.93,AA+,3.082,0.93,15.591,191017,62.94
139,113600,新星转债,-0.22%,106.46,-1.42,30.75,0,3.05,AA-,5.71,1.85,5.95,未到转股期,62.790000000000006
142,128132,交建转债,-0.01%,98.601,-1.13,38.92,0,3.1,AA,5.8,3.34,8.5,未到转股期,62.479
206,113591,胜达转债,0.10%,101.8,-0.19,45.87,0,3.39,AA-,5.592,2.59,5.5,未到转股期,52.330000000000005
249,128015,久其转债,0.08%,100.187,-0.19,78.19,1,4.12,A+,2.529,4.41,7.796,128015,21.623000000000005
265,128062,亚药转债,-0.40%,72.72,0.67,163.77,0,12.45,A-,4.348,4.57,9.64,128062,-36.49000000000001
TOTAL,,,,103.89473076923075,-0.1661538461538462,31.325384615384618,,2.7423076923076923,,,,,,
