,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,128128,齐翔转2,0.40%,107.744,2.11,7.61,0,1.2,AA,5.805,1.67,29.9,未到转股期,84.646
8,113568,新春转债,-3.35%,108.61,-5.79,14.39,0,2.7,AA-,5.348,1.4,3.299,191568,77.0
11,113033,利群转债,-0.95%,109.01,0.75,14.4,0,1.06,AA,5.419,1.29,18.0,191033,76.58999999999999
17,128085,鸿达转债,-0.95%,107.99,-4.0,17.59,0,2.93,AA,5.132,1.23,24.257,128085,74.42
18,123028,清水转债,-3.32%,116.33,-5.34,9.4,0,1.02,AA-,4.636,1.69,4.555,123028,74.27
22,113601,塞力转债,-0.70%,107.06,-1.48,19.05,0,2.22,AA-,5.808,2.1,5.43,未到转股期,73.89
26,113039,嘉泽转债,-0.81%,105.0,-1.6,22.1,0,1.31,AA,5.819,1.9,13.0,未到转股期,72.9
29,128120,联诚转债,-3.27%,111.2,-1.31,15.96,0,1.13,A,5.712,2.7,2.6,未到转股期,72.84
32,123004,铁汉转债,-1.63%,107.612,-5.31,19.97,1,0.66,AA,3.134,1.37,8.032,123004,72.418
44,113527,维格转债,-1.61%,91.23,-3.99,38.46,1,6.89,AA,4.236,0.63,7.457,191527,70.31
53,110064,建工转债,-0.62%,104.11,-2.59,26.54,0,2.91,AA+,5.14,0.81,16.598,190064,69.35
54,110070,凌钢转债,-0.56%,100.7,-0.47,30.01,0,2.98,AA,5.452,0.75,4.4,190070,69.28999999999999
71,113528,长城转债,0.11%,106.98,-0.15,25.69,0,2.26,AA-,4.337,1.83,6.339,191528,67.33
83,128087,孚日转债,-1.16%,101.21,-2.24,32.84,0,2.27,AA,5.134,1.14,6.499,128087,65.95
95,128100,搜特转债,-1.46%,103.051,-4.24,32.23,1,2.5,AA,5.364,1.24,7.999,128100,64.719
99,128081,海亮转债,-1.36%,105.15,-2.97,30.73,0,1.86,AA,5.063,1.58,31.5,128081,64.11999999999999
107,128026,众兴转债,-1.32%,104.005,-2.61,32.91,0,1.95,AA-,3.121,1.24,9.194,128026,63.08500000000001
114,113505,杭电转债,-0.51%,103.56,-2.99,33.95,0,2.5,AA,3.348,1.44,7.499,191505,62.489999999999995
135,113600,新星转债,-1.37%,105.23,-2.16,35.0,0,3.22,AA-,5.786,1.96,5.95,未到转股期,59.769999999999996
144,128018,时达转债,-0.31%,104.347,-2.25,37.04,1,1.9,AA,3.019,1.3,8.822,128018,58.61300000000001
160,113017,吉视转债,-0.15%,100.16,-3.3,44.13,0,3.02,AA+,3.159,0.92,15.591,191017,55.71
164,128132,交建转债,-0.31%,99.647,-3.99,45.13,0,2.56,AA,5.877,3.39,8.5,未到转股期,55.22299999999999
168,113024,核建转债,-0.19%,104.31,-2.96,41.4,0,1.17,AAA,4.438,1.2,29.957,191024,54.29
187,113591,胜达转债,0.06%,103.96,-6.17,45.84,0,2.96,AA-,5.668,2.8,5.5,未到转股期,50.2
236,128015,久其转债,-0.31%,101.053,-4.26,77.4,1,3.65,A+,2.605,4.36,7.796,128015,21.546999999999997
258,128062,亚药转债,-1.38%,77.95,-5.28,171.82,0,10.43,A-,4.425,4.32,9.641,128062,-49.769999999999996
TOTAL,,,,103.73880769230769,-2.868846153846154,35.44576923076923,,2.6638461538461535,,,,,,
