,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
23,128111,中矿转债,-0.71%,126.6,-1.24,-1.25,0,-0.28,AA-,5.6,1.96,8.0,未到转股期,74.65
6,113025,明泰转债,-0.78%,121.4,-1.46,0.71,0,-1.22,AA,4.43,1.13,16.064,191025,77.89
3,113034,滨化转债,-0.43%,119.08,-0.36,0.78,0,-0.64,AA,5.43,1.31,23.998,191034,80.14
19,128056,今飞转债,0.09%,124.21,-0.12,0.8,0,-0.62,A+,4.321,3.09,2.376,128056,74.99000000000001
40,113536,三星转债,0.65%,126.35,1.33,0.93,0,-2.11,AA,4.57,3.39,1.491,191536,72.72
57,123066,赛意转债,1.71%,127.652,1.53,1.13,0,-0.87,A+,5.866,7.39,3.2,未到转股期,71.218
14,110058,永鼎转债,0.37%,123.31,0.0,1.21,1,-1.61,AA,4.447,3.2,4.504,190058,75.48
20,128108,蓝帆转债,-1.65%,123.573,-3.13,1.5,0,-1.58,AA,5.562,2.21,31.44,未到转股期,74.927
66,128096,奥瑞转债,-0.31%,127.4,-0.71,2.46,0,-1.80,AA+,5.274,2.22,8.944,128096,70.14
21,128057,博彦转债,-1.44%,122.189,-2.18,3.04,0,-1.00,AA-,4.334,1.87,5.284,128057,74.771
11,113541,荣晟转债,-0.14%,119.96,0.38,3.62,1,-0.91,AA-,4.715,2.23,2.745,191541,76.42
15,123057,美联转债,-1.24%,120.581,-2.38,4.0,0,-0.36,AA-,5.655,7.16,2.07,未到转股期,75.419
26,123063,大禹转债,-0.53%,121.301,-1.37,4.4,0,0.75,AA-,5.729,3.21,6.38,未到转股期,74.29899999999999
64,110055,伊力转债,-0.75%,125.24,-2.33,4.53,0,-1.98,AA,4.362,3.14,8.713,190055,70.23
46,113577,春秋转债,-1.58%,123.0,-2.84,4.73,0,-0.74,AA-,5.441,3.01,2.328,191577,72.27
12,123054,思特转债,-0.03%,117.016,-0.99,6.73,0,0.72,AA-,5.597,3.52,2.71,未到转股期,76.25399999999999
10,113561,正裕转债,-0.49%,116.65,-4.53,6.83,0,0.31,A+,5.156,3.07,1.586,191561,76.52
54,123059,银信转债,1.71%,121.365,-0.44,7.29,0,0.40,AA-,5.693,3.92,3.91,未到转股期,71.345
13,123028,清水转债,0.00%,116.5,-1.91,7.34,0,0.99,AA-,4.622,1.72,4.555,123028,76.16
16,113567,君禾转债,0.30%,117.1,0.65,7.62,0,0.36,A+,5.329,3.71,2.1,191567,75.28
9,128066,亚泰转债,0.44%,115.3,-0.67,8.04,1,0.43,AA-,4.452,1.74,4.798,128066,76.66
0,128128,齐翔转2,-0.18%,107.811,-0.12,8.2,0,1.19,AA,5.792,1.67,29.9,未到转股期,83.98899999999999
49,128021,兄弟转债,-0.34%,119.788,-0.17,8.24,1,-2.86,AA,3.066,2.43,2.655,128021,71.97200000000001
27,123002,国祯转债,-0.61%,117.632,-1.29,8.31,1,-2.28,AA,3.055,1.79,2.522,123002,74.05799999999999
1,128127,文科转债,-0.04%,109.36,-1.81,8.56,0,1.84,AA-,5.792,1.11,9.5,未到转股期,82.08
59,123049,维尔转债,-0.83%,120.181,-1.43,8.7,0,0.71,AA-,5.438,1.57,9.17,123049,71.119
TOTAL,,,,120.40573076923077,,4.555769230769231,,,,,,,,
