,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
61,128087,孚日转债,0.01%,101.7,0.0,28.66,0,2.19,AA,5.096,1.2,6.499,128087,69.64
15,113039,嘉泽转债,-1.13%,103.68,-1.28,20.17,0,1.54,AA,5.781,1.75,13.0,未到转股期,76.14999999999999
45,113036,宁建转债,-0.53%,106.63,0.0,21.93,0,1.74,AA,5.647,1.19,5.4,未到转股期,71.44
6,128013,洪涛转债,-0.74%,106.802,-0.34,13.0,2,1.65,AA-,1.707,1.19,11.985,128013,80.198
74,113534,鼎胜转债,-0.39%,106.88,1.72,24.71,1,1.69,AA,4.403,1.48,11.986,191534,68.41
53,113528,长城转债,-1.12%,106.95,0.05,22.34,0,2.29,AA-,4.299,1.88,6.339,191528,70.71
5,113601,塞力转债,-0.59%,107.29,2.21,12.46,0,2.2,AA-,5.77,2.06,5.43,未到转股期,80.25
20,128018,时达转债,-2.51%,107.38,3.66,17.17,1,0.6,AA,2.981,1.55,8.822,128018,75.45
12,113033,利群转债,-1.32%,107.59,0.15,15.5,0,1.32,AA,5.381,1.25,18.0,191033,76.91
57,123004,铁汉转债,-0.24%,107.77,0.29,22.2,1,0.62,AA,3.096,1.36,8.032,123004,70.03
1,113008,电气转债,-0.47%,107.85,-0.19,7.64,1,-5.22,AAA,0.222,1.2,44.136,191008,84.51
4,128025,特一转债,1.40%,108.4,9.97,10.28,1,0.43,AA-,3.063,2.76,2.991,128025,81.32
16,113568,新春转债,-0.29%,108.59,0.12,15.32,0,2.72,AA-,5.31,1.37,3.299,191568,76.09
65,113546,迪贝转债,1.05%,109.09,0.24,21.5,0,2.09,A+,4.942,2.32,2.299,191546,69.41
34,128042,凯中转债,-0.27%,109.099,2.14,18.42,0,1.77,AA,3.712,2.37,4.157,128042,72.481
3,128127,文科转债,-1.12%,109.11,-1.29,9.11,0,1.89,AA-,5.767,1.04,9.5,未到转股期,81.78
14,113595,花王转债,-1.51%,109.17,-4.76,14.62,0,2.51,AA-,5.685,1.97,3.3,未到转股期,76.21
25,113557,森特转债,-0.30%,109.68,0.1,15.75,0,1.94,AA-,5.099,2.15,5.999,191557,74.57
39,128116,瑞达转债,-0.49%,109.955,-5.7,17.9,0,0.86,AA,5.627,6.62,6.5,未到转股期,72.14500000000001
41,110071,湖盐转债,-0.10%,109.99,-1.6,18.23,0,0.84,AA,5.655,2.12,7.2,未到转股期,71.78
13,128085,鸿达转债,-0.22%,110.019,0.0,13.49,0,2.56,AA,5.093,1.28,24.257,128085,76.491
0,128128,齐翔转2,-1.66%,110.185,-1.9,3.16,0,0.8,AA,5.767,1.79,29.9,未到转股期,86.655
27,123010,博世转债,-0.44%,111.1,0.34,15.06,1,0.3,AA-,3.644,1.91,4.296,123010,73.84
22,128064,司尔转债,-0.17%,111.458,1.19,13.52,0,0.71,AA,4.403,1.08,7.998,128064,75.022
54,127020,中金转债,-0.80%,111.801,0.45,18.07,0,0.3,AA+,5.685,1.33,38.0,未到转股期,70.12899999999999
46,128120,联诚转债,0.46%,111.95,1.43,16.69,0,1.01,A,5.674,2.28,2.6,未到转股期,71.36
TOTAL,,,,108.46611538461539,,16.41923076923077,,,,,,,,
