,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,128128,齐翔转2,-0.37%,107.35,0.24,6.96,0,1.26,AA,5.797,1.68,29.9,未到转股期,85.69000000000001
1,128127,文科转债,-0.79%,106.654,-3.18,10.57,0,2.29,AA-,5.797,1.06,9.5,未到转股期,82.77600000000001
2,113008,电气转债,0.45%,107.98,2.02,9.91,1,-5.07,AAA,0.252,1.18,44.136,191008,82.11
3,113595,花王转债,-5.37%,105.35,-10.01,14.6,0,2.70,AA-,5.715,1.93,3.3,未到转股期,80.05000000000001
4,113034,滨化转债,0.55%,119.03,4.35,0.92,0,-0.63,AA,5.436,1.31,23.998,191034,80.05
5,123028,清水转债,-1.40%,114.7,1.91,5.85,0,1.34,AA-,4.627,1.72,4.555,123028,79.45
6,113025,明泰转债,1.56%,121.27,1.86,-0.57,0,-1.19,AA,4.436,1.15,16.336,191025,79.3
7,128066,亚泰转债,-1.37%,114.017,-2.19,7.36,1,0.69,AA-,4.458,1.74,4.798,128066,78.623
8,113561,正裕转债,-0.85%,119.57,-0.5,1.93,0,-0.18,A+,5.162,3.3,1.586,191561,78.5
9,123023,迪森转债,-0.66%,108.28,0.45,13.27,0,1.39,AA,4.381,1.68,5.302,123023,78.45
10,128013,洪涛转债,-0.40%,106.68,-1.03,15.23,2,1.69,AA-,1.737,1.13,11.985,128013,78.08999999999999
11,128120,联诚转债,-1.06%,110.02,2.01,12.47,0,1.32,A,5.704,2.76,2.6,未到转股期,77.51
12,128056,今飞转债,-1.55%,119.62,-0.13,2.88,0,0.27,A+,4.326,2.91,2.376,128056,77.5
13,123054,思特转债,-1.08%,117.278,3.79,5.28,0,0.68,AA-,5.603,3.58,2.71,未到转股期,77.442
14,123067,斯莱转债,0.45%,117.3,4.71,5.39,0,0.57,AA-,5.874,5.92,3.88,未到转股期,77.31
15,113568,新春转债,1.58%,110.33,3.31,12.48,0,2.39,AA-,5.34,1.44,3.299,191568,77.19
16,128050,钧达转债,-4.68%,115.34,2.78,7.66,1,1.72,AA-,4.107,2.1,2.994,128050,77.0
17,113567,君禾转债,1.10%,116.12,2.3,6.97,0,0.52,A+,5.334,3.7,2.1,191567,76.91
18,128082,华锋转债,-1.02%,110.39,0.97,13.39,1,2.04,A+,5.088,1.51,3.52,128082,76.22
19,128064,司尔转债,-1.62%,107.05,-2.12,17.08,0,1.64,AA,4.433,1.02,7.998,128064,75.87
20,113541,荣晟转债,-2.91%,119.02,-0.53,5.25,1,-0.74,AA-,4.721,2.18,2.745,191541,75.73
21,128085,鸿达转债,-0.29%,107.681,0.56,16.6,0,2.99,AA,5.123,1.23,24.257,128085,75.719
22,128025,特一转债,-2.24%,105.6,0.85,18.86,1,1.30,AA-,3.093,2.5,2.991,128025,75.54
23,123063,大禹转债,-0.85%,119.764,0.36,5.09,0,0.98,AA-,5.734,3.16,6.38,未到转股期,75.146
24,128130,景兴转债,0.91%,111.1,4.4,13.78,0,0.62,AA,5.83,0.83,12.8,未到转股期,75.12
25,127007,湖广转债,-1.24%,107.651,-1.73,17.32,1,1.19,AA+,3.655,0.74,12.185,127007,75.029
26,110058,永鼎转债,-1.30%,123.2,-3.18,1.96,1,-1.58,AA,4.452,3.17,4.504,190058,74.84
27,123059,银信转债,-3.19%,120.87,1.15,4.52,0,0.47,AA-,5.699,4.0,3.91,未到转股期,74.61
28,123007,道氏转债,-3.09%,113.7,2.37,12.27,1,-0.69,AA-,3.153,2.84,3.041,123007,74.03
29,110034,九州转债,-1.18%,112.17,-0.66,13.91,0,-1.93,AA+,1.203,1.77,14.993,190034,73.92
30,128057,博彦转债,1.24%,122.8,1.67,3.46,0,-1.11,AA-,4.34,1.88,5.284,128057,73.74000000000001
31,113039,嘉泽转债,0.00%,105.0,0.65,21.31,0,1.31,AA,5.811,1.91,13.0,未到转股期,73.69
32,123004,铁汉转债,-2.01%,105.45,-2.8,20.95,1,1.33,AA,3.126,1.33,8.032,123004,73.6
