,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
23,113039,嘉泽转债,-0.42%,104.56,1.29,19.25,0,1.39,AA,5.808,1.94,13.0,未到转股期,76.19
57,128076,金轮转债,-2.06%,104.8,0.0,22.29,0,1.91,AA-,4.948,1.17,2.139,128076,72.91
19,128025,特一转债,-0.45%,105.126,0.31,17.96,1,1.45,AA-,3.09,2.51,2.991,128025,76.91399999999999
4,113595,花王转债,-5.37%,105.35,0.0,14.6,0,2.70,AA-,5.712,1.93,3.3,未到转股期,80.05000000000001
52,113601,塞力转债,-0.28%,105.41,0.41,21.26,0,2.50,AA-,5.797,2.03,5.43,未到转股期,73.33
67,113036,宁建转债,-0.12%,105.62,1.21,23.1,0,1.90,AA,5.674,1.21,5.4,未到转股期,71.28
63,128069,华森转债,-1.03%,106.7,1.4,20.99,0,2.62,AA-,4.641,5.71,2.998,128069,72.31
7,128013,洪涛转债,0.13%,106.82,1.74,13.41,2,1.61,AA-,1.734,1.15,11.985,128013,79.77000000000001
49,113546,迪贝转债,0.33%,106.9,1.37,19.63,0,2.51,A+,4.97,2.34,2.299,191546,73.47
1,128128,齐翔转2,-0.19%,107.151,-1.45,8.33,0,1.30,AA,5.795,1.65,29.9,未到转股期,84.519
32,123004,铁汉转债,1.66%,107.2,4.32,17.87,1,0.79,AA,3.123,1.39,8.032,123004,74.92999999999999
46,113549,白电转债,-0.48%,107.3,1.01,19.1,0,1.43,AA,5.033,1.45,8.799,191549,73.6
36,113570,百达转债,0.20%,107.75,1.63,17.64,0,1.30,A+,5.351,2.25,2.8,191570,74.61
2,113008,电气转债,0.14%,108.13,0.4,9.62,1,-5.68,AAA,0.249,1.18,44.136,191008,82.25
38,113557,森特转债,-0.95%,108.38,0.43,17.32,0,2.17,AA-,5.126,2.16,5.999,191557,74.30000000000001
24,128117,道恩转债,-1.45%,108.42,0.33,15.49,0,2.37,AA-,5.66,6.84,3.6,未到转股期,76.09
3,123023,迪森转债,0.28%,108.587,2.23,11.11,0,1.33,AA,4.378,1.72,5.302,123023,80.303
53,128042,凯中转债,-0.81%,108.664,-0.75,18.14,0,1.87,AA,3.74,2.5,4.157,128042,73.196
21,128085,鸿达转债,0.95%,108.7,2.49,14.86,0,2.80,AA,5.121,1.26,24.257,128085,76.44
64,123010,博世转债,-0.34%,108.934,0.63,18.98,1,0.85,AA-,3.671,2.42,4.296,123010,72.086
40,128116,瑞达转债,0.46%,108.938,2.44,17.06,0,1.03,AA,5.655,7.26,6.5,未到转股期,74.002
0,128127,文科转债,2.18%,108.98,7.72,4.88,0,1.91,AA-,5.795,1.15,9.5,未到转股期,86.14
55,110071,湖盐转债,-0.02%,109.22,1.16,17.78,0,0.96,AA,5.682,2.22,7.2,未到转股期,73.0
48,128064,司尔转债,2.10%,109.3,1.98,17.21,0,1.16,AA,4.43,1.04,7.998,128064,73.49000000000001
41,113033,利群转债,-0.03%,109.45,0.61,16.6,0,0.99,AA,5.408,1.27,18.0,191033,73.94999999999999
12,128082,华锋转债,-0.12%,110.26,1.67,11.4,1,2.07,A+,5.085,1.54,3.52,128082,78.33999999999999
TOTAL,,,,107.56346153846152,,16.38,,,,,,,,
