,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
74,113589,天创转债,-4.21%,78.65,-3.04,61.2,0,7.62,AA,5.326,1.16,5.999,191589,90.75
62,113596,城地转债,-1.48%,81.88,-1.25,51.85,0,6.36,AA-,5.419,1.5,12.0,191596,92.19500000000001
8,128087,孚日转债,-0.08%,84.422,-0.96,28.77,0,6.36,AA,4.811,1.0,6.499,128087,101.193
56,123088,威唐转债,-0.42%,88.641,-1.9,37.26,0,5.73,A+,5.803,3.09,3.01,未到转股期,92.729
144,128132,交建转债,-0.28%,89.157,1.21,52.88,0,5.17,AA,5.553,2.75,8.5,未到转股期,84.403
96,110058,永鼎转债,-0.72%,89.69,-1.24,42.14,1,6.32,AA,4.137,1.58,2.613,190058,89.24000000000001
7,113595,花王转债,0.40%,89.75,1.9,16.05,0,6.53,AA-,5.4,1.6,3.3,191595,102.225
48,123028,清水转债,-0.01%,89.9,0.12,32.71,0,7.53,AA-,4.312,1.07,4.555,123028,93.74499999999999
17,113600,新星转债,0.66%,90.1,-1.55,21.07,0,6.47,AA-,5.463,1.7,5.95,191600,99.36500000000001
99,123076,强力转债,-0.87%,90.7,-2.7,40.29,0,4.87,AA-,5.732,3.65,8.5,未到转股期,89.155
52,123054,思特转债,-1.04%,90.738,-1.65,32.41,0,5.86,AA-,5.288,2.25,2.71,123054,93.057
31,113604,多伦转债,0.29%,91.24,-1.43,25.5,0,4.66,AA-,5.63,2.94,6.4,未到转股期,96.01
5,113609,永安转债,0.56%,91.3,0.3,11.0,0,5.05,AA-,5.745,1.13,8.86,未到转股期,103.2
102,123023,迪森转债,-0.91%,91.324,-2.12,39.17,0,5.95,AA,4.066,1.14,5.294,123023,89.09100000000001
136,128118,瀛通转债,0.21%,91.392,-0.86,46.2,0,5.71,AA-,5.348,1.9,3.0,128118,85.50800000000001
9,123089,九洲转2,-0.11%,91.5,-2.02,15.82,0,5.02,AA-,5.822,1.1,5.0,未到转股期,100.59
57,113528,长城转债,0.87%,92.3,-0.48,30.24,0,6.4,AA-,4.014,1.53,6.339,191528,92.58
151,113535,大业转债,-0.24%,92.71,0.65,47.39,0,6.51,AA,3.2,1.3,4.999,191535,83.595
22,113568,新春转债,-0.60%,93.06,-1.53,17.12,0,6.18,AA-,5.025,1.16,3.299,191568,98.38
170,113519,长久转债,0.93%,93.21,0.73,49.98,0,7.03,AA,3.701,1.66,6.969,191519,81.80000000000001
41,123077,汉得转债,-0.19%,93.319,-1.22,24.26,0,5.39,AA,5.745,2.03,9.37,未到转股期,94.551
34,113570,百达转债,0.05%,93.48,0.11,22.31,0,4.35,A+,5.038,1.89,2.8,191570,95.365
