,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
8,128053,尚荣转债,1.45%,120.725,1.4,-8.67,0,-0.8,AA,5.836,7.500,未到转股期,87.94500000000001
29,110052,贵广转债,0.93%,123.32,0.47,-6.3,0,-0.62,AA+,5.888,16.000,未到转股期,82.98
5,123018,溢利转债,0.54%,116.02,1.28,-4.9,0,-0.11,AA-,5.682,6.650,未到转股期,88.88000000000001
14,113527,维格转债,0.70%,115.89,0.4,-2.38,0,0.72,AA,5.775,7.460,未到转股期,86.49
19,110047,山鹰转债,0.06%,116.93,0.25,-2.36,0,0.24,AA+,5.603,23.000,未到转股期,85.42999999999999
13,128049,华源转债,0.45%,115.127,0.34,-1.74,0,0.09,AA-,5.619,4.000,未到转股期,86.613
0,123024,岱勒转债,9.00%,109.002,3.85,-1.3,0,0.81,A+,4.932,2.100,未到转股期,92.298
10,113526,联泰转债,-0.81%,114.49,0.21,-1.23,0,-0.53,AA,5.773,3.900,未到转股期,86.74000000000001
1,123023,迪森转债,-0.15%,109.21,-2.17,-0.73,0,0.94,AA,5.929,6.000,未到转股期,91.52000000000001
17,113521,科森转债,1.14%,114.39,2.49,-0.7,0,0.21,AA,5.589,6.100,未到转股期,86.31
11,128057,博彦转债,0.63%,113.716,-0.29,-0.39,0,0.58,AA-,5.888,5.758,未到转股期,86.674
25,128034,江银转债,-0.65%,116.5,0.0,0.04,2,-1.29,AA+,4.781,17.591,128034,83.46
3,123011,德尔转债,1.62%,109.752,3.77,0.89,0,1.35,AA-,5.258,5.556,123011,89.358
6,113514,威帝转债,1.47%,110.61,3.02,1.05,0,0.19,A+,4.26,1.999,191514,88.34
4,128056,今飞转债,1.68%,110.02,2.78,1.1,0,1.76,A+,5.874,3.680,未到转股期,88.88000000000001
26,113513,安井转债,0.90%,114.52,2.58,2.13,0,-0.24,AA-,5.241,4.999,191513,83.35000000000001
7,123019,中来转债,0.62%,109.571,2.97,2.26,0,2.31,AA-,5.866,10.000,未到转股期,88.169
28,128040,华通转债,0.00%,113.899,0.0,3.01,0,-0.1,AA-,5.162,2.238,128040,83.091
TOTAL,,,,114.094,,-1.1233333333333333,,,,,,,
