,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
1,128069,华森转债,1.33%,108.3,2.17,-0.86,0,1.99,AA-,5.542,7.66,3.0,未到转股期,92.345
4,128066,亚泰转债,0.02%,107.048,-0.07,3.55,1,1.88,AA-,5.356,1.74,4.8,128066,90.2895
16,128056,今飞转债,-0.07%,98.029,-2.32,21.28,0,4.33,A+,5.225,1.89,3.68,128056,86.011
18,113541,荣晟转债,0.51%,102.18,0.18,16.28,0,2.25,AA-,5.619,2.04,3.3,未到转股期,85.60999999999999
19,113027,华钰转债,0.35%,101.7,0.0,17.13,0,2.33,AA,5.512,2.17,6.4,未到转股期,85.4525
23,128070,智能转债,-0.45%,102.337,-1.67,18.61,0,2.67,A+,5.564,3.75,2.3,未到转股期,83.7055
24,113537,文灿转债,-0.04%,107.24,-3.76,12.85,0,2.43,AA-,5.501,1.87,8.0,未到转股期,83.1225
26,128044,岭南转债,0.00%,99.295,-0.84,24.01,1,2.62,AA,4.682,1.53,6.593,128044,82.69749999999999
27,123011,德尔转债,4.50%,118.97,6.23,-1.75,0,-0.35,AA-,4.608,2.23,4.305,123011,82.3425
35,123023,迪森转债,0.42%,98.7,0.18,26.72,0,3.05,AA,5.279,1.3,6.0,123023,81.25999999999999
37,127003,海印转债,0.34%,103.884,-0.38,20.73,2,3.6,AA,2.496,1.57,9.415,127003,80.5685
42,123004,铁汉转债,0.23%,99.235,-2.23,28.65,1,2.72,AA,4.025,1.11,8.332,123004,79.2775
62,113528,长城转债,-0.17%,98.5,0.57,33.2,0,3.62,AA-,5.227,1.69,6.339,191528,76.6
63,113514,威帝转债,11.42%,120.35,10.02,4.23,0,-2.22,A+,3.611,3.56,1.193,191514,76.4775
95,128018,时达转债,0.07%,95.8,0.2,42.46,1,3.74,AA,3.91,1.17,8.823,128018,72.355
122,128050,钧达转债,-0.04%,96.997,-0.48,44.99,0,5.05,AA-,5.0,2.0,3.199,128050,69.26050000000001
144,128015,久其转债,-0.28%,95.58,0.34,54.36,1,4.68,A+,3.496,3.76,7.796,128015,63.650000000000006
183,128062,亚药转债,0.32%,90.281,2.95,110.18,0,5.63,AA,5.315,1.39,9.648,128062,27.08399999999999
TOTAL,,,,102.46811111111111,0.616111111111111,26.478888888888893,,2.778888888888889,,,,,,
