,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
40,110049,海尔转债,-0.70%,120.68,-0.69,-0.19,0,-1.86,AAA,5.019,2.45,6.956,190049,79.46249999999999
28,123019,中来转债,0.67%,114.379,1.53,4.33,0,1.75,AA-,5.211,1.86,9.999,123019,82.37349999999999
21,113521,科森转债,-0.02%,110.01,-0.22,7.3,0,0.96,AA,4.934,2.18,6.097,191521,84.515
18,113550,常汽转债,9.57%,109.57,-0.79,7.62,0,1.84,AA-,5.937,1.08,9.92,未到转股期,84.715
81,110046,圆通转债,-0.54%,120.6,-0.25,7.84,0,-0.96,AA+,4.942,2.71,35.398,190046,73.52000000000001
29,128077,华夏转债,0.12%,112.147,-0.18,8.14,0,1.3,AA-,5.849,2.69,7.9,未到转股期,81.74799999999999
50,128055,长青转2,0.11%,114.625,0.26,9.31,0,0.15,AA,5.216,1.25,9.136,128055,78.3925
47,128057,博彦转债,0.57%,114.301,1.21,9.34,0,0.56,AA-,5.233,1.78,5.711,128057,78.694
6,113549,白电转债,-0.38%,103.5,-0.95,11.57,0,1.84,AA,5.929,1.62,8.8,未到转股期,87.8225
54,110056,亨通转债,0.00%,113.63,0.0,12.34,1,0.25,AA+,5.271,2.25,17.328,190056,77.11500000000001
32,113530,大丰转债,-0.96%,109.45,-2.99,13.23,0,2.12,AA,5.29,3.31,6.299,191530,80.6275
41,110060,天路转债,-0.02%,110.11,1.16,14.05,0,0.8,AA,5.879,1.78,10.87,未到转股期,79.35249999999999
77,113515,高能转债,0.66%,114.5,0.76,14.87,0,-0.31,AA,4.625,2.03,7.092,191515,74.3475
84,110052,贵广转债,0.59%,115.21,-0.25,15.79,0,0.64,AA+,5.233,1.8,15.266,190052,72.9475
67,127013,创维转债,0.06%,112.766,-0.98,16.0,0,0.92,AA,5.345,3.31,10.4,127013,75.234
33,128071,合兴转债,0.01%,107.315,-0.25,16.35,0,1.26,AA,5.679,1.6,5.96,未到转股期,80.4225
15,128053,尚荣转债,-0.58%,102.65,-1.15,16.46,0,2.32,AA,5.181,1.29,7.498,128053,85.005
36,113537,文灿转债,-0.38%,106.94,-2.1,17.43,0,2.49,AA-,5.496,1.79,8.0,未到转股期,79.9875
TOTAL,,,,111.79905555555555,,11.21,,,,,,,,
