,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
4,128069,华森转债,0.63%,108.77,1.12,3.78,0,1.91,AA-,5.523,7.34,3.0,未到转股期,88.39500000000001
6,128066,亚泰转债,-0.45%,109.801,-0.76,3.77,1,1.39,AA-,5.337,1.78,4.8,128066,87.3715
8,113541,荣晟转债,0.73%,103.16,2.42,14.0,0,2.08,AA-,5.6,2.1,3.3,未到转股期,86.34
12,128044,岭南转债,1.11%,101.3,2.83,18.05,1,2.18,AA,4.663,1.64,6.593,128044,85.1625
16,128056,今飞转债,0.52%,99.41,0.72,21.22,0,4.05,A+,5.205,1.92,3.68,128056,84.67500000000001
17,113027,华钰转债,0.16%,102.49,1.03,17.64,0,2.19,AA,5.493,2.18,6.4,未到转股期,84.28
19,123023,迪森转债,0.71%,100.2,4.95,21.29,0,2.76,AA,5.26,1.38,6.0,123023,83.8325
21,128070,智能转债,0.12%,102.601,0.24,19.5,0,2.63,A+,5.545,3.73,2.3,未到转股期,82.774
24,113514,威帝转债,-0.15%,116.94,-2.27,1.28,0,-1.44,A+,3.592,3.56,0.983,191514,82.10000000000001
28,127003,海印转债,0.25%,104.299,0.77,19.83,2,3.46,AA,2.477,1.59,9.415,127003,80.82849999999999
37,113537,文灿转债,0.07%,108.3,-0.32,16.41,0,2.25,AA-,5.482,1.83,8.0,191537,79.3925
48,113528,长城转债,0.53%,100.76,1.41,29.35,0,3.18,AA-,5.208,1.78,6.339,191528,77.22749999999999
55,123004,铁汉转债,0.01%,99.758,1.0,31.47,1,2.6,AA,4.005,1.1,8.332,123004,76.6395
62,123011,德尔转债,0.81%,124.298,0.98,-0.23,0,-1.32,AA-,4.589,2.34,3.757,123011,75.8745
76,128018,时达转债,0.37%,96.805,1.77,39.49,1,3.48,AA,3.89,1.2,8.823,128018,73.57749999999999
93,128050,钧达转债,0.10%,97.59,1.43,42.05,0,4.94,AA-,4.986,2.06,3.199,128050,70.8725
124,128015,久其转债,0.35%,96.339,0.66,49.71,1,4.46,A+,3.477,3.9,7.796,128015,66.3785
186,128062,亚药转债,0.16%,90.438,1.76,112.4,0,5.61,AA,5.296,1.38,9.648,128062,25.261999999999986
TOTAL,,,,103.51438888888889,1.0966666666666667,25.611666666666665,,2.5783333333333336,,,,,,
