,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
1,110072,广汇转债,-0.81%,76.01,-0.39,18.73,0,7.78,AA+,5.559,0.52,33.7,未到转股期,114.625
2,127018,本钢转债,-0.28%,77.798,-0.33,29.58,0,10.06,AAA,5.422,0.56,67.982,127018,107.412
0,128085,鸿达转债,-4.00%,79.113,-0.32,0.36,0,9.93,BB,4.89,1.04,24.187,128085,120.707
121,113527,维格转债,-0.89%,80.35,-2.14,73.18,1,10.65,AA,3.995,0.68,7.456,191527,83.06
146,113589,天创转债,-1.55%,82.7,0.68,74.37,0,6.48,AA,5.408,1.12,6.0,191589,80.115
8,128087,孚日转债,-1.23%,84.15,-1.47,31.55,0,6.32,AA,4.893,0.97,6.499,128087,100.07499999999999
120,113596,城地转债,-1.27%,85.97,-2.5,61.08,0,5.3,AA-,5.501,1.48,12.0,未到转股期,83.49000000000001
18,113600,新星转债,-1.11%,86.93,-0.7,32.31,0,7.07,AA-,5.545,1.5,5.95,未到转股期,96.91499999999999
13,113595,花王转债,-1.75%,87.67,-4.38,26.57,0,6.89,AA-,5.482,1.43,3.3,未到转股期,99.045
23,123088,威唐转债,-2.79%,88.15,-3.14,31.69,0,5.75,A+,5.885,3.21,3.01,未到转股期,96.005
5,113609,永安转债,-0.44%,88.87,0.0,17.68,0,5.47,AA-,5.827,1.04,8.86,未到转股期,102.28999999999999
7,128100,搜特转债,-0.11%,89.799,-0.9,18.37,1,5.48,AA,5.123,1.21,7.996,128100,101.01599999999999
60,123076,强力转债,-2.70%,90.0,-0.41,41.76,0,4.94,AA-,5.814,3.59,8.5,未到转股期,89.12
46,128118,瀛通转债,-0.99%,90.803,0.89,37.5,0,5.75,AA-,5.43,2.01,3.0,128118,90.447
4,128127,文科转债,0.15%,90.94,-0.9,11.49,0,5.44,AA-,5.564,0.85,9.5,未到转股期,103.315
3,127027,靖远转债,-0.44%,91.001,1.83,9.0,0,4.2,AA+,5.871,0.8,28.0,未到转股期,104.499
149,128132,交建转债,-0.12%,91.098,1.23,58.1,0,4.68,AA,5.636,2.71,8.5,未到转股期,79.852
147,110058,永鼎转债,-0.37%,91.34,-1.68,57.12,1,5.72,AA,4.219,1.46,2.614,190058,80.1
53,123023,迪森转债,-1.08%,91.689,-2.49,37.34,0,5.73,AA,4.148,1.16,5.294,123023,89.641
134,113017,吉视转债,-0.05%,91.91,-0.56,53.18,0,6.04,AA+,2.918,0.79,15.591,191017,81.5
49,128076,金轮转债,-0.78%,92.08,-0.89,35.64,0,4.91,AA-,4.718,0.93,2.138,128076,90.1
133,113535,大业转债,-0.81%,92.16,-2.35,52.57,0,6.54,AA,3.282,1.25,4.999,191535,81.555
144,128072,翔鹭转债,-0.11%,92.898,1.75,53.4,0,4.91,AA-,4.564,2.61,3.018,128072,80.402
73,123054,思特转债,-1.48%,93.102,-0.45,38.19,0,5.25,AA-,5.37,2.21,2.71,123054,87.803
17,113578,全筑转债,-0.02%,93.2,0.0,19.64,0,4.77,AA,5.23,1.0,3.839,191578,96.97999999999999
6,123089,九洲转2,-0.41%,93.219,0.75,10.97,0,4.61,AA-,5.904,1.17,5.0,未到转股期,101.296
12,113557,森特转债,-0.07%,93.27,0.0,15.28,0,5.45,AA-,4.896,1.84,5.999,191557,99.09
29,123028,清水转债,-0.38%,93.435,0.23,24.58,0,6.41,AA-,4.395,1.18,4.555,123028,94.275
9,123080,海波转债,-1.16%,93.601,-0.75,13.13,0,5.41,A+,5.849,2.42,2.45,未到转股期,99.834
56,113546,迪贝转债,-1.04%,93.61,-0.2,34.0,0,5.62,A+,4.74,1.81,2.299,191546,89.39
24,113568,新春转债,-0.68%,93.64,-0.58,21.09,0,5.95,AA-,5.107,1.13,3.299,191568,95.815
15,123084,高澜转债,-1.09%,93.67,-0.33,17.19,0,4.7,A+,5.871,3.24,2.8,未到转股期,97.735
43,123085,万顺转2,0.00%,93.8,-0.22,28.64,0,3.33,AA-,5.874,0.9,9.0,未到转股期,91.88
11,128066,亚泰转债,-0.16%,93.87,2.3,13.18,1,5.61,AA-,4.225,1.35,4.798,128066,99.53999999999999
27,110074,精达转债,-1.75%,93.97,-1.37,22.78,0,4.15,AA,5.562,1.5,7.87,未到转股期,94.64
28,128120,联诚转债,-0.32%,94.0,0.0,23.36,0,4.42,A,5.471,1.81,2.6,128120,94.32
140,128022,众信转债,-0.04%,94.01,2.92,50.72,1,5.34,AA-,2.847,2.01,4.56,128022,80.63
135,128069,华森转债,-0.47%,94.2,-3.54,48.68,0,5.77,AA-,4.411,3.97,2.998,128069,81.46
85,113528,长城转债,-0.33%,94.22,0.5,38.44,0,5.72,AA-,4.096,1.47,6.339,191528,86.56
64,128074,游族转债,-0.61%,94.8,0.0,33.18,0,5.28,AA,4.66,1.92,6.833,128074,88.61
39,110071,湖盐转债,-0.43%,94.93,-1.18,25.06,0,3.69,AA,5.452,1.73,7.2,190071,92.53999999999999
21,110070,凌钢转债,0.61%,94.94,0.45,17.08,0,4.33,AA,5.211,0.76,3.959,190070,96.52000000000001
57,113532,海环转债,-0.37%,94.96,-0.18,31.34,0,4.33,AA,4.181,1.4,4.6,191532,89.37
25,123069,金诺转债,-0.07%,94.996,0.99,18.51,0,5.16,AA-,5.721,2.09,3.68,未到转股期,95.74900000000001
97,123087,明电转债,-1.62%,95.05,0.06,38.91,0,4.31,AA-,5.885,3.37,6.73,未到转股期,85.495
65,128116,瑞达转债,-0.33%,95.238,-1.15,32.34,0,3.66,AA,5.422,5.11,6.498,128116,88.592
