,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
4,128085,鸿达转债,6.18%,80.659,10.04,2.99,0,9.41,AA,4.923,1.03,24.189,128085,119.341
148,128040,华通转债,3.23%,107.0,5.86,3.78,0,1.46,AA-,3.414,7.72,2.223,128040,93.0
106,113033,利群转债,0.06%,100.92,-0.74,5.59,0,2.65,AA,5.211,1.28,18.0,191033,99.08
16,128127,文科转债,0.89%,90.898,2.25,7.28,0,5.42,AA-,5.597,0.88,9.5,未到转股期,109.102
140,123051,今天转债,1.41%,105.576,1.05,7.65,0,2.92,A+,5.386,2.91,2.795,123051,94.424
111,113570,百达转债,1.15%,101.7,1.31,8.27,0,2.52,A+,5.153,2.33,2.8,191570,98.3
107,113612,永冠转债,-0.20%,101.02,0.42,8.54,0,3.2,AA-,5.899,2.18,5.2,未到转股期,98.98
64,113610,灵康转债,0.60%,96.59,-1.51,8.82,0,4.0,AA-,5.879,4.09,5.25,未到转股期,103.41
138,128057,博彦转债,2.09%,105.411,2.8,9.04,0,2.63,AA-,4.14,1.53,5.097,128057,94.589
137,128107,交科转债,0.69%,105.33,1.79,10.27,0,1.77,AA+,5.271,0.86,24.999,128107,94.67
129,113565,宏辉转债,-0.61%,104.21,-1.67,10.51,0,2.55,AA-,5.118,3.24,2.257,191565,95.79
105,128082,华锋转债,0.36%,100.701,0.76,10.72,1,4.0,A+,4.888,1.43,3.45,128082,99.299
58,128140,润建转债,0.73%,96.101,1.86,10.74,0,3.18,AA,5.896,1.71,10.9,未到转股期,103.899
123,128039,三力转债,2.26%,103.872,1.68,10.94,1,1.68,AA-,3.397,1.66,2.025,128039,96.128
103,113505,杭电转债,-1.15%,100.63,-2.85,11.05,0,3.64,AA,3.14,1.67,7.499,191505,99.37
51,113601,塞力转债,0.39%,95.72,-1.82,11.47,0,4.42,AA-,5.6,1.85,5.43,未到转股期,104.28
97,127026,超声转债,-0.03%,99.972,3.42,11.9,0,2.15,AA,5.899,1.68,7.0,未到转股期,100.028
13,128100,搜特转债,1.55%,89.759,3.12,12.68,1,5.45,AA,5.156,1.27,7.996,128100,110.241
47,110070,凌钢转债,0.78%,95.22,0.87,12.87,0,4.24,AA,5.244,0.79,4.399,190070,104.78
80,113016,小康转债,-3.20%,97.67,-6.18,13.5,1,4.15,AA,2.811,2.86,6.037,191016,102.33
81,113039,嘉泽转债,0.01%,97.69,-3.47,13.98,0,2.69,AA,5.611,1.74,13.0,未到转股期,102.31
146,113026,核能转债,0.59%,106.51,3.05,15.37,0,0.73,AAA,4.249,1.62,78.0,191026,93.49
71,113549,白电转债,-0.10%,97.09,2.9,15.57,0,3.59,AA,4.836,1.34,8.799,191549,102.91
21,123089,九洲转2,0.05%,92.045,0.47,15.61,0,4.81,AA-,5.937,1.11,5.0,未到转股期,107.955
143,110057,现代转债,0.07%,106.1,0.55,15.82,0,1.06,AAA,4.211,1.15,16.158,190057,93.9
131,128064,司尔转债,-0.32%,104.361,-1.27,16.66,0,2.35,AA,4.233,0.98,7.998,128064,95.639
1,110072,广汇转债,2.72%,78.58,2.65,16.85,0,7.08,AA+,5.592,0.55,33.7,未到转股期,121.42
40,113578,全筑转债,0.46%,94.5,0.0,17.16,0,4.46,AA,5.263,1.03,3.839,191578,105.5
33,128066,亚泰转债,1.20%,93.916,1.84,17.19,1,5.55,AA-,4.258,1.3,4.798,128066,106.084
73,113534,鼎胜转债,0.25%,97.47,-2.25,17.33,1,4.05,AA,4.233,1.44,11.986,191534,102.53
12,113609,永安转债,0.56%,89.71,0.98,17.5,0,5.27,AA-,5.86,1.05,8.86,未到转股期,110.29
45,123069,金诺转债,1.28%,95.2,1.44,17.62,0,5.09,AA-,5.753,2.11,3.68,未到转股期,104.8
126,128071,合兴转债,-0.22%,104.0,1.07,17.75,0,2.22,AA,4.586,1.38,3.0,128071,96.0
102,128105,长集转债,0.80%,100.308,-0.14,17.9,0,2.76,AA,5.233,1.93,7.999,128105,99.692
56,110074,精达转债,0.27%,96.08,0.99,18.14,0,3.71,AA,5.595,1.6,7.87,未到转股期,103.92
23,123084,高澜转债,0.81%,92.25,0.45,18.28,0,4.95,A+,5.904,3.16,2.8,未到转股期,107.75
135,123068,弘信转债,1.06%,105.099,4.26,18.38,0,2.56,AA-,5.751,3.83,5.7,未到转股期,94.901
57,113591,胜达转债,-0.08%,96.1,0.72,19.38,1,4.6,AA-,5.46,2.12,5.5,191591,103.9
41,128120,联诚转债,1.13%,94.7,5.81,19.45,0,4.25,A,5.504,1.88,2.6,未到转股期,105.3
95,113567,君禾转债,0.42%,99.37,0.63,19.75,0,3.72,A+,5.134,2.75,2.1,191567,100.63
36,113557,森特转债,2.41%,94.01,-0.13,20.0,0,5.24,AA-,4.929,1.78,5.999,191557,105.99
42,128049,华源转债,0.56%,95.0,2.09,20.09,0,5.04,AA-,3.871,1.17,3.632,128049,105.0
110,123010,博世转债,2.15%,101.6,4.28,21.05,1,2.99,AA-,3.474,1.66,4.296,123010,98.4
52,128116,瑞达转债,-2.99%,95.75,0.56,21.56,0,3.54,AA,5.455,5.6,6.498,128116,104.25
84,128139,祥鑫转债,0.01%,98.0,-0.46,21.62,0,3.72,AA-,5.879,2.67,6.47,未到转股期,102.0
117,127014,北方转债,0.20%,102.2,0.82,21.83,0,2.58,AA+,4.775,1.03,5.78,127014,97.8
TOTAL,,,,97.96952173913043,,14.357608695652173,,,,,,,,
