,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
1,127018,本钢转债,0.16%,79.629,0.0,25.17,0,9.46,AAA,5.482,0.59,68.0,127018,101.4935
0,128085,鸿达转债,1.44%,82.3,2.33,5.09,0,8.9,AA,4.951,1.03,24.189,128085,113.88250000000001
115,113527,维格转债,-0.65%,82.32,0.0,57.75,1,10.05,AA,4.055,0.77,7.456,191527,74.3675
2,110072,广汇转债,0.35%,86.99,0.35,22.15,0,5.09,AA+,5.619,0.58,33.7,未到转股期,96.39750000000001
3,128100,搜特转债,0.32%,89.887,-1.79,18.49,1,5.39,AA,5.184,1.21,7.998,128100,96.24549999999999
43,128087,孚日转债,0.09%,92.99,0.45,32.24,0,4.07,AA,4.953,1.07,6.499,128087,82.83000000000001
5,113609,永安转债,-0.43%,93.68,-0.06,15.13,0,4.45,AA-,5.888,1.12,8.86,未到转股期,94.9725
19,113595,花王转债,0.76%,95.0,-0.19,23.46,0,5.24,AA-,5.542,1.59,3.3,未到转股期,87.405
125,113017,吉视转债,-1.21%,95.53,0.0,40.91,0,4.53,AA+,2.978,0.89,15.591,191017,73.7875
33,123080,海波转债,-0.63%,96.4,0.25,26.14,0,4.81,A+,5.91,2.23,2.45,未到转股期,83.99499999999999
73,113600,新星转债,0.50%,96.91,2.26,31.1,0,4.89,AA-,5.605,1.68,5.95,未到转股期,79.765
20,128074,游族转债,1.44%,96.98,3.34,21.01,0,4.69,AA,4.721,2.16,6.833,128074,87.26249999999999
10,123085,万顺转2,0.29%,97.5,2.56,16.78,0,2.61,AA-,5.934,1.03,9.0,未到转股期,89.91499999999999
4,128127,文科转债,-0.66%,97.706,-0.21,8.41,0,4.01,AA-,5.625,0.94,9.5,未到转股期,95.98649999999999
17,113557,森特转债,0.06%,97.75,0.36,19.35,0,4.37,AA-,4.956,1.86,5.999,191557,87.7375
51,123004,铁汉转债,-1.53%,97.809,-3.15,26.8,1,3.72,AA,2.953,1.19,8.032,123004,82.09100000000001
103,127016,鲁泰转债,0.37%,99.37,0.0,32.74,0,3.08,AA+,5.26,0.74,13.999,127016,76.07499999999999
79,113532,海环转债,0.26%,99.5,-0.33,27.95,0,3.09,AA,4.241,1.51,4.6,191532,79.5375
90,128032,双环转债,1.62%,99.638,5.27,29.83,0,3.21,AA,2.973,1.48,9.995,128032,77.98949999999999
52,128116,瑞达转债,-0.35%,99.68,-0.54,24.53,0,2.75,AA,5.482,5.69,6.5,128116,81.92249999999999
96,128081,海亮转债,0.67%,99.865,1.08,30.48,0,2.97,AA,4.882,1.5,31.5,128081,77.275
7,128140,润建转债,0.00%,99.901,1.75,8.79,0,2.48,AA,5.923,1.81,10.9,未到转股期,93.5065
30,123069,金诺转债,0.59%,100.041,1.14,20.19,0,4.15,AA-,5.781,2.17,3.68,未到转股期,84.8165
32,128013,洪涛转债,-0.61%,100.07,-1.54,21.18,2,6.18,AA-,1.564,1.04,11.985,128013,84.045
34,123023,迪森转债,-0.08%,100.1,0.52,21.29,0,3.41,AA,4.208,1.4,5.294,123023,83.9325
110,128069,华森转债,0.31%,100.111,1.04,33.19,0,4.23,AA-,4.471,4.71,2.998,128069,74.9965
106,113528,长城转债,0.17%,100.13,-0.17,31.99,0,4.05,AA-,4.156,1.64,6.339,191528,75.8775
53,123077,汉得转债,-0.25%,100.344,0.25,23.77,0,3.94,AA,5.888,2.19,9.37,未到转股期,81.8285
62,113524,奇精转债,0.55%,100.4,-0.53,25.21,0,4.1,AA,3.945,2.1,3.299,191524,80.6925
47,113567,君禾转债,0.60%,100.42,-6.02,22.95,0,3.48,A+,5.162,2.71,2.1,191567,82.3675
23,123082,北陆转债,0.25%,100.45,1.88,17.67,0,3.37,A+,5.926,3.04,5.0,未到转股期,86.2975
59,128076,金轮转债,0.59%,100.49,1.88,24.64,0,2.9,AA-,4.778,1.11,2.138,128076,81.03
22,113568,新春转债,0.49%,100.61,0.92,17.18,0,4.37,AA-,5.167,1.25,3.299,191568,86.505
69,128025,特一转债,0.44%,101.002,-0.25,25.19,1,2.61,AA-,2.921,2.27,2.991,128025,80.1055
54,113036,宁建转债,0.08%,101.08,0.25,22.81,0,2.8,AA,5.504,1.12,5.4,未到转股期,81.8125
74,110064,建工转债,-1.07%,101.11,-0.54,25.56,0,3.56,AA+,4.959,0.79,16.598,190064,79.72
72,128120,联诚转债,0.63%,101.22,0.82,25.34,0,2.94,A,5.532,1.92,2.6,未到转股期,79.775
21,128139,祥鑫转债,-0.22%,101.231,1.18,16.16,0,3.13,AA-,5.907,2.89,6.47,未到转股期,86.649
31,123028,清水转债,-0.13%,101.266,1.2,18.95,0,4.35,AA-,4.455,1.32,4.555,123028,84.5215
18,113591,胜达转债,1.44%,101.4,1.54,14.66,1,3.54,AA-,5.488,2.33,5.5,未到转股期,87.60499999999999
TOTAL,,,,97.22025,,23.80575,,,,,,,,
