,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
147,123074,隆利转债,-1.18%,116.443,-2.49,-1.56,0,1.14,AA-,5.66,4.84,3.245,未到转股期,84.337
151,128128,齐翔转2,-0.37%,116.57,-0.41,-0.71,0,-0.2,AA,5.468,1.97,26.395,128128,83.78500000000001
148,128094,星帅转债,-0.42%,115.699,-0.55,0.06,0,0.94,A+,4.879,3.2,2.745,128094,84.271
128,128141,旺能转债,1.04%,114.1,3.82,0.12,0,0.15,AA,5.795,1.78,14.0,未到转股期,85.84
4,128085,鸿达转债,-2.70%,95.471,-3.87,0.34,0,5.8,BB,4.795,1.33,14.44,128085,104.359
91,113541,荣晟转债,-1.06%,110.65,-1.01,0.38,1,0.9,AA-,4.392,2.04,2.696,191541,89.16
71,128051,光华转债,-0.12%,108.099,-0.51,1.33,1,1.63,AA-,3.789,3.99,2.473,128051,91.23599999999999
22,123097,美力转债,0.11%,101.61,-0.54,2.16,0,3.16,A+,5.907,2.58,3.0,未到转股期,97.31
176,128057,博彦转债,0.07%,117.31,0.1,2.29,0,-0.05,AA-,4.011,1.82,5.096,128057,81.545
175,110063,鹰19转债,-2.67%,117.25,-3.82,2.36,0,-0.25,AA+,4.784,1.14,18.092,190063,81.57
70,128040,华通转债,-0.10%,107.151,-0.37,3.16,0,1.47,AA-,3.285,7.78,2.222,128040,91.269
66,123073,同和转债,-0.82%,106.54,-1.88,3.41,1,2.54,A+,5.655,4.17,3.6,未到转股期,91.755
44,128093,百川转债,-2.15%,104.01,-3.44,3.48,0,4.85,AA-,4.844,2.17,5.196,128093,94.25
79,123051,今天转债,-0.01%,108.136,-0.22,3.66,0,2.51,A+,5.258,3.09,2.795,123051,90.034
55,123063,大禹转债,-0.57%,105.641,-1.95,3.75,0,3.47,AA-,5.405,2.5,6.379,123063,92.484
9,123089,九洲转2,4.93%,97.248,14.92,4.14,0,3.91,AA-,5.808,1.3,5.0,未到转股期,100.682
37,123087,明电转债,-0.63%,102.943,-0.61,4.19,1,2.92,AA-,5.789,3.34,6.73,未到转股期,94.962
14,128140,润建转债,-0.62%,98.539,0.44,4.7,0,2.8,AA,5.767,1.86,10.9,未到转股期,99.111
59,113612,永冠转债,-0.49%,105.4,-0.24,4.84,0,2.5,AA-,5.77,2.35,5.2,未到转股期,92.17999999999999
21,113039,嘉泽转债,2.20%,100.12,3.66,5.12,0,2.29,AA,5.479,1.93,13.0,191039,97.32
84,123007,道氏转债,-1.50%,107.876,-1.98,5.13,1,0.8,AA-,2.825,2.84,3.039,123007,89.559
16,113033,利群转债,0.03%,98.85,-0.45,5.15,0,3.15,AA,5.082,1.26,17.998,191033,98.575
86,123049,维尔转债,1.17%,107.56,3.97,5.87,0,3.03,AA-,5.115,1.41,9.17,123049,89.505
6,113609,永安转债,-0.27%,93.93,-0.88,5.91,0,4.53,AA-,5.732,1.22,8.86,未到转股期,103.115
150,123052,飞鹿转债,1.43%,113.094,-0.38,6.12,0,2.34,A+,5.26,2.5,1.769,123052,83.846
47,123082,北陆转债,-0.01%,102.894,-0.35,6.25,1,3.02,A+,5.77,2.68,5.0,未到转股期,93.981
135,128106,华统转债,0.66%,111.496,0.72,6.29,0,0.3,AA,5.107,2.64,5.367,128106,85.35900000000001
101,123092,天壕转债,6.58%,108.2,11.65,6.76,0,2.07,A+,5.814,1.34,4.23,未到转股期,88.42
13,128139,祥鑫转债,-1.04%,97.143,-0.33,7.4,0,3.97,AA-,5.751,3.0,6.47,未到转股期,99.157
167,128114,正邦转债,-1.27%,113.834,-1.85,7.47,0,0.25,AA+,5.293,3.33,15.976,128114,82.431
108,113536,三星转债,0.03%,108.5,0.2,7.56,0,1.37,AA,4.247,2.5,1.491,191536,87.72
26,128081,海亮转债,-0.41%,99.7,-0.22,7.64,0,3.11,AA,4.726,1.82,31.5,128081,96.48
58,128039,三力转债,-0.34%,103.95,-0.53,7.65,1,1.73,AA-,3.268,1.71,2.025,128039,92.225
95,128090,汽模转2,0.04%,107.428,-0.47,7.69,0,1.43,AA,4.825,1.51,3.105,128090,88.727
11,113601,塞力转债,-0.05%,95.79,-0.2,7.93,0,4.51,AA-,5.471,1.91,5.43,191601,100.24499999999999
25,110074,精达转债,-0.38%,99.4,-2.27,8.04,0,3.14,AA,5.466,1.8,7.87,190074,96.58
143,110048,福能转债,0.56%,111.52,2.82,8.06,0,0.43,AA+,3.767,1.01,28.3,190048,84.45
49,113565,宏辉转债,-0.55%,102.5,-1.04,8.12,0,2.89,AA-,4.989,3.25,2.254,191565,93.44
122,128032,双环转债,0.17%,109.5,2.57,8.41,0,-0.07,AA,2.816,1.94,9.995,128032,86.295
77,123062,三超转债,-0.79%,105.373,-1.65,8.6,0,2.45,A,5.403,2.72,1.95,123062,90.327
142,128064,司尔转债,-0.98%,110.8,-1.13,9.36,0,0.91,AA,4.104,1.11,7.998,128064,84.52000000000001
115,123002,国祯转债,0.70%,107.941,2.33,9.62,1,0.29,AA,2.732,1.52,2.522,123002,87.249
29,123004,铁汉转债,1.13%,98.7,3.64,10.24,1,3.6,AA,2.797,1.59,8.032,123004,96.17999999999999
85,113593,沪工转债,-0.37%,105.23,-0.64,10.47,0,2.79,A+,5.384,5.16,4.0,191593,89.535
17,113610,灵康转债,0.30%,96.2,-0.65,10.64,0,4.17,AA-,5.751,4.01,5.25,未到转股期,98.47999999999999
67,123045,雷迪转债,-0.35%,102.945,0.92,10.87,0,3.07,A+,5.027,2.09,1.661,123045,91.62
138,128021,兄弟转债,-1.18%,109.6,-2.1,10.89,1,-0.27,AA,2.742,2.18,2.653,128021,84.95500000000001
27,113591,胜达转债,0.21%,98.15,-0.86,10.99,1,4.29,AA-,5.332,2.33,5.497,191591,96.35499999999999
50,123024,岱勒转债,0.29%,101.2,0.97,11.01,1,3.73,A+,3.055,2.57,2.098,123024,93.295
