,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,110072,广汇转债,0.92%,81.15,3.37,18.49,0,6.63,AA+,5.447,0.56,33.697,190072,109.60499999999999
1,127018,本钢转债,0.11%,79.67,0.65,29.27,0,9.78,AAA,5.31,0.57,67.975,127018,105.695
2,128085,鸿达转债,0.02%,93.769,0.55,1.26,0,6.23,BB,4.778,1.29,14.246,128085,105.601
3,128100,搜特转债,0.13%,80.501,-3.19,28.27,1,8.0,AA,5.011,1.0,7.996,128100,105.36399999999999
4,127027,靖远转债,-0.10%,91.41,-0.35,7.56,0,4.2,AA+,5.759,0.82,28.0,未到转股期,104.81
5,128127,文科转债,-0.13%,92.711,-1.06,7.07,0,5.18,AA-,5.452,0.9,9.5,128127,103.754
6,113609,永安转债,-0.56%,94.95,-1.65,7.95,0,4.34,AA-,5.715,1.21,8.86,未到转股期,101.075
7,123089,九洲转2,0.36%,98.5,0.39,2.87,0,3.69,AA-,5.792,1.33,5.0,未到转股期,100.065
8,113033,利群转债,-0.50%,98.4,-0.61,5.47,0,3.25,AA,5.066,1.25,17.998,191033,98.865
10,113601,塞力转债,-0.20%,96.07,-2.21,11.73,0,4.47,AA-,5.455,1.85,5.43,191601,98.06500000000001
12,128066,亚泰转债,0.24%,95.663,-1.93,13.64,1,5.27,AA-,4.112,1.37,4.798,128066,97.517
13,113595,花王转债,-0.48%,90.32,-4.01,24.44,0,6.44,AA-,5.37,1.5,3.3,191595,97.46000000000001
15,113600,新星转债,0.67%,94.4,0.1,17.08,0,5.58,AA-,5.433,1.84,5.95,191600,97.06
17,113039,嘉泽转债,1.73%,103.65,5.75,0.55,0,1.64,AA,5.463,2.09,12.999,191039,96.07499999999999
18,123080,海波转债,-0.46%,96.151,-0.17,16.21,0,5.01,A+,5.737,2.42,2.45,未到转股期,95.744
19,113505,杭电转债,0.27%,99.37,1.1,9.83,0,3.92,AA,2.995,1.67,7.498,191505,95.71499999999999
20,113568,新春转债,0.52%,95.79,0.55,17.08,0,5.48,AA-,4.995,1.19,3.299,191568,95.66999999999999
21,113591,胜达转债,-0.55%,99.55,-2.18,10.31,1,4.03,AA-,5.315,2.38,5.497,191591,95.295
22,128087,孚日转债,-0.03%,88.272,-1.65,33.04,0,5.39,AA,4.781,1.01,6.499,128087,95.208
23,128081,海亮转债,1.30%,101.2,0.77,7.48,0,2.79,AA,4.71,1.85,31.5,128081,95.06
30,123004,铁汉转债,-0.38%,99.0,-0.3,13.91,1,3.5,AA,2.781,1.54,8.032,123004,94.045
31,123088,威唐转债,-0.34%,89.8,-3.1,32.34,0,5.52,A+,5.773,3.25,3.01,未到转股期,94.03
33,113527,维格转债,0.45%,80.81,0.76,50.75,1,10.82,AA,3.882,0.79,7.456,191527,93.815
35,123028,清水转债,-0.97%,92.412,0.59,27.67,0,6.87,AA-,4.282,1.14,4.555,123028,93.75299999999999
37,128143,锋龙转债,0.30%,98.9,-1.03,15.11,0,3.7,A+,5.838,3.81,2.45,未到转股期,93.54499999999999
39,113578,全筑转债,0.98%,98.84,1.75,15.42,0,3.65,AA,5.118,1.1,3.839,191578,93.45
41,110070,凌钢转债,1.23%,101.0,0.0,12.0,0,3.14,AA,5.099,0.84,2.886,190070,93.0
44,128120,联诚转债,0.32%,97.16,-0.66,20.81,0,3.85,A,5.359,1.91,2.6,128120,92.435
51,123084,高澜转债,0.10%,96.699,-2.08,22.6,0,4.2,A+,5.759,3.19,2.8,未到转股期,92.001
53,128026,众兴转债,0.03%,95.252,-1.36,25.65,0,5.18,AA-,2.767,1.2,9.194,128026,91.923
61,123023,迪森转债,-0.23%,93.84,-1.17,30.05,0,5.27,AA,4.036,1.25,5.294,123023,91.13499999999999
62,110064,建工转债,0.06%,96.8,0.56,24.26,0,4.67,AA+,4.786,0.76,16.598,190064,91.07000000000001
67,123054,思特转债,0.56%,93.398,-0.68,32.09,0,5.3,AA-,5.258,2.32,2.71,123054,90.557
71,110058,永鼎转债,2.00%,95.28,7.2,29.09,1,4.78,AA,4.107,1.85,2.613,190058,90.175
75,113596,城地转债,0.63%,83.53,-0.44,53.45,0,5.99,AA-,5.389,1.51,12.0,191596,89.745
89,128076,金轮转债,0.46%,93.382,-0.3,36.33,0,4.7,AA-,4.605,0.94,2.138,128076,88.453
