,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,113575,东时转债,-0.47%,108.76,-0.86,7.38,0,0.74,AA,5.882,5.11,4.28,未到转股期,85.705
1,128107,交科转债,6.72%,106.72,0.38,10.34,0,1.34,AA+,5.921,0.94,25.0,未到转股期,85.525
2,113566,翔港转债,-2.01%,114.09,-0.81,1.38,0,1.56,A+,5.773,4.05,2.0,未到转股期,84.875
3,113570,百达转债,-2.02%,106.52,-2.55,11.56,0,1.4,A+,5.803,2.41,2.8,未到转股期,84.81
4,113034,滨化转债,-0.54%,104.91,0.0,13.97,0,1.61,AA,5.885,1.09,24.0,未到转股期,84.6125
5,113578,全筑转债,-2.47%,108.88,-1.44,8.68,0,1.44,AA,5.915,1.37,3.84,未到转股期,84.61
6,113580,康隆转债,-1.27%,108.5,-2.53,9.26,0,1.93,AA-,5.921,2.34,2.0,未到转股期,84.555
7,128066,亚泰转债,-1.35%,108.457,-2.4,9.42,1,1.68,AA-,4.907,1.61,4.799,128066,84.47800000000001
8,123045,雷迪转债,-0.90%,104.8,-1.38,15.2,0,2.32,A+,5.805,1.98,2.88,未到转股期,83.80000000000001
9,128025,特一转债,-1.21%,105.167,-1.97,15.28,1,1.25,AA-,3.542,2.25,2.991,128025,83.373
10,127003,海印转债,-0.59%,109.779,-0.99,10.14,2,1.59,AA,2.047,1.81,9.415,127003,82.616
11,128094,星帅转债,-1.52%,112.689,-1.14,6.58,0,1.37,A+,5.658,3.06,2.8,未到转股期,82.376
12,113536,三星转债,-0.78%,113.77,1.33,5.59,0,0.25,AA,5.025,2.92,1.914,191536,82.03750000000001
13,113567,君禾转债,-0.81%,105.35,-0.87,17.21,0,2.22,A+,5.784,3.14,2.1,未到转股期,81.7425
14,113581,龙蟠转债,-1.16%,107.57,-1.63,14.35,0,3.29, A+,5.921,1.98,4.0,未到转股期,81.6675
