,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
22,123030,九洲转债,0.04%,123.86,1.22,6.49,0,-0.53,AA-,5.285,1.11,3.079,123030,71.27250000000001
29,128092,唐人转债,-0.82%,125.406,-2.26,7.25,0,-1.5,AA,5.649,2.26,12.4,未到转股期,69.1565
30,113554,仙鹤转债,0.22%,124.28,1.1,8.97,0,-0.89,AA,5.608,2.43,12.5,未到转股期,68.99249999999999
2,113570,百达转债,-0.08%,115.1,-0.57,9.05,0,0.03,A+,5.841,2.67,2.8,未到转股期,78.11250000000001
35,128090,汽模转2,0.76%,124.789,1.49,9.62,0,-1.43,AA,5.641,1.65,4.71,未到转股期,67.996
6,113575,东时转债,0.09%,116.5,1.23,9.66,0,-0.45,AA,5.921,5.36,4.28,未到转股期,76.255
13,128094,星帅转债,0.08%,118.69,-0.93,11.12,0,0.42,A+,5.696,3.09,2.8,未到转股期,72.97
0,113034,滨化转债,-0.37%,109.45,0.0,13.98,0,0.87,AA,5.923,1.13,24.0,未到转股期,80.065
10,113566,翔港转债,0.69%,115.7,0.66,14.49,0,1.3,A+,5.811,3.64,2.0,未到转股期,73.4325
7,128066,亚泰转债,0.15%,113.37,0.14,15.08,1,0.74,AA-,4.945,1.6,4.799,128066,75.32
3,128085,鸿达转债,0.14%,111.1,-0.26,15.75,0,2.14,AA,5.611,1.33,24.27,未到转股期,77.0875
31,128075,远东转债,0.91%,119.58,5.1,15.78,0,-0.7,AA,5.381,1.14,8.936,128075,68.58500000000001
17,128069,华森转债,0.05%,115.85,-0.06,16.04,0,0.79,AA-,5.132,6.59,2.999,128069,72.12
1,123045,雷迪转债,0.14%,109.59,0.58,16.08,0,1.51,A+,5.844,2.06,2.88,未到转股期,78.35
4,113567,君禾转债,0.65%,110.7,2.47,16.83,0,1.32,A+,5.822,3.34,2.1,未到转股期,76.6775
34,128057,博彦转债,0.68%,119.001,2.41,17.27,0,-0.34,AA-,4.827,1.7,5.377,128057,68.0465
11,113557,森特转债,0.46%,113.61,-0.7,17.5,0,1.11,AA-,5.616,2.27,6.0,未到转股期,73.265
21,123026,中环转债,0.25%,115.39,0.42,17.68,0,-0.94,AA-,4.093,2.1,2.32,123026,71.35
TOTAL,,,,116.77588888888889,,13.257777777777777,,,,,,,,
