,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
8,128066,亚泰转债,0.33%,98.62,5.63,10.71,0,3.16,AA-,5.896,4.800,未到转股期,90.66999999999999
11,113025,明泰转债,0.01%,99.1,2.62,11.96,0,2.69,AA,5.874,18.390,未到转股期,88.94
13,128060,中装转债,0.48%,99.111,2.81,12.65,0,2.37,AA,5.836,5.250,未到转股期,88.23899999999999
26,113524,奇精转债,0.02%,99.26,2.18,15.82,0,3.27,AA,5.556,3.300,未到转股期,84.91999999999999
20,123023,迪森转债,0.05%,99.399,4.01,14.9,0,2.63,AA,5.819,6.000,未到转股期,85.701
27,113528,长城转债,0.72%,99.54,1.96,15.54,0,3.08,AA-,5.767,6.340,未到转股期,84.91999999999999
3,113527,维格转债,0.19%,99.69,2.31,8.78,0,3.51,AA,5.666,7.460,未到转股期,91.53
14,128064,司尔转债,-0.23%,99.993,1.83,12.6,0,2.5,AA,5.871,8.000,未到转股期,87.40700000000001
9,128056,今飞转债,-0.19%,100.009,2.67,10.25,0,3.53,A+,5.764,3.680,未到转股期,89.741
7,113514,威帝转债,0.11%,100.82,2.8,8.51,0,2.49,A+,4.151,1.999,191514,90.67
19,113532,海环转债,0.29%,101.04,2.95,12.91,0,2.02,AA,5.852,4.600,未到转股期,86.05
18,113521,科森转债,-0.09%,101.24,1.13,12.56,0,2.52,AA,5.479,6.100,191521,86.2
25,128050,钧达转债,0.51%,102.258,2.23,12.79,0,3.64,AA-,5.545,3.200,未到转股期,84.952
17,123014,凯发转债,0.68%,103.1,2.28,10.42,0,1.48,A+,4.17,3.150,123014,86.48
10,128049,华源转债,0.44%,104.594,1.92,6.42,0,1.89,AA-,5.51,4.000,未到转股期,88.986
6,128053,尚荣转债,0.84%,107.0,2.17,2.04,0,1.34,AA,5.726,7.500,未到转股期,90.96
0,128062,亚药转债,1.24%,107.002,6.0,-2.24,0,2.03,AA,5.855,9.650,未到转股期,95.238
5,128057,博彦转债,1.15%,107.02,5.47,1.93,0,1.68,AA-,5.778,5.758,未到转股期,91.05
TOTAL,,,,101.59977777777777,,9.919444444444444,,,,,,,
