,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
17,127009,冰轮转债,-6.23%,125.32,-9.94,-15.12,0,-1.48,AA,5.699,5.091,未到转股期,89.80000000000001
0,128053,尚荣转债,-7.71%,105.0,-10.05,-5.0,0,1.66,AA,5.784,7.500,未到转股期,100.0
8,128055,长青转2,-3.82%,111.902,-5.76,-3.64,0,0.56,AA,5.819,9.138,未到转股期,91.738
22,110046,圆通转债,-6.17%,112.88,-6.46,-1.27,0,0.44,AA+,5.545,36.500,未到转股期,88.39
1,123018,溢利转债,-3.68%,103.113,-6.12,-0.78,0,2.04,AA-,5.63,6.650,未到转股期,97.667
6,113526,联泰转债,-4.39%,106.7,-7.98,-0.11,0,0.72,AA,5.721,3.900,未到转股期,93.41
2,128062,亚药转债,-4.16%,101.61,-10.0,1.11,0,2.92,AA,5.912,9.650,未到转股期,97.28
7,123020,富祥转债,-4.38%,106.43,-8.58,1.27,0,2.29,AA-,5.825,4.200,未到转股期,92.3
13,113523,伟明转债,-6.73%,106.66,-10.01,2.05,0,1.43,AA,5.603,6.700,未到转股期,91.29
19,128034,江银转债,-2.08%,108.7,-2.17,2.35,2,0.18,AA+,4.729,17.583,128034,88.95
16,123012,万顺转债,-7.09%,107.592,-9.21,2.37,0,0.67,AA-,5.211,1.707,123012,90.038
28,113515,高能转债,-6.59%,110.0,-8.73,2.77,0,0.58,AA,5.227,7.447,191515,87.23
3,128057,博彦转债,-4.47%,101.389,-9.96,2.91,0,2.63,AA-,5.836,5.758,未到转股期,95.70100000000001
11,123013,横河转债,-5.02%,105.14,-9.17,3.46,0,2.04,A+,5.227,0.383,123013,91.4
10,127007,湖广转债,-4.12%,104.6,-7.0,3.95,1,1.66,AA+,5.151,13.278,127007,91.45
14,110047,山鹰转债,-4.65%,104.92,-6.13,3.98,0,2.26,AA+,5.551,23.000,未到转股期,91.1
9,128039,三力转债,-4.60%,104.422,-6.69,4.07,1,1.16,AA-,5.093,3.932,128039,91.50800000000001
4,113524,奇精转债,-4.98%,99.88,-9.97,5.38,0,3.12,AA,5.614,3.300,未到转股期,94.74000000000001
TOTAL,,,,107.01433333333335,,0.5416666666666666,,,,,,,
