,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
14,128066,亚泰转债,-0.12%,98.315,-0.66,13.65,0,3.22,AA-,5.89,4.800,未到转股期,88.035
10,113025,明泰转债,-0.08%,98.84,0.79,11.89,0,2.74,AA,5.868,18.390,未到转股期,89.27
19,113528,长城转债,-0.39%,99.03,0.58,14.41,0,3.18,AA-,5.762,6.340,未到转股期,86.56
13,128064,司尔转债,-0.17%,99.38,-0.18,12.52,0,2.62,AA,5.866,8.000,未到转股期,88.10000000000001
28,123023,迪森转债,0.08%,99.59,0.16,14.93,0,2.6,AA,5.814,6.000,未到转股期,85.47999999999999
4,113527,维格转债,0.25%,100.03,0.73,8.28,0,3.45,AA,5.66,7.460,未到转股期,91.69
1,128060,中装转债,1.01%,100.185,3.33,6.14,0,2.17,AA,5.83,5.250,未到转股期,93.675
12,128056,今飞转债,0.64%,100.68,0.65,10.81,0,3.41,A+,5.759,3.680,未到转股期,88.50999999999999
20,113521,科森转债,-0.11%,100.8,-0.12,12.76,0,2.61,AA,5.474,6.100,191521,86.44
15,113532,海环转债,0.25%,100.88,1.15,11.93,0,2.04,AA,5.847,4.600,未到转股期,87.19
5,113514,威帝转债,0.34%,101.03,1.09,7.57,0,2.45,A+,4.145,1.999,191514,91.4
27,128050,钧达转债,-0.17%,101.543,0.36,12.69,0,3.77,AA-,5.54,3.200,未到转股期,85.767
24,123014,凯发转债,-0.14%,103.7,-0.13,10.05,0,1.34,A+,4.164,3.150,123014,86.25
25,128048,张行转债,-0.74%,104.02,0.35,9.82,0,1.78,AA+,5.463,24.998,128048,86.16
9,128049,华源转债,-0.11%,104.482,0.13,5.88,0,1.91,AA-,5.504,4.000,未到转股期,89.638
3,128062,亚药转债,-1.51%,105.001,-3.31,2.79,0,2.36,AA,5.849,9.650,未到转股期,92.20899999999999
6,128053,尚荣转债,-0.06%,106.62,0.19,2.08,0,1.4,AA,5.721,7.500,未到转股期,91.3
18,128034,江银转债,-0.76%,106.805,-0.21,6.35,2,0.56,AA+,4.666,17.583,128034,86.845
TOTAL,,,,101.71838888888891,,9.697222222222223,,,,,,,
