,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
19,127009,冰轮转债,0.55%,127.0,-0.37,-13.98,0,-1.72,AA,5.69,5.091,未到转股期,86.98
8,128055,长青转2,1.25%,115.121,4.07,-4.58,0,0.06,AA,5.811,9.138,未到转股期,89.459
0,128053,尚荣转债,1.22%,106.284,1.13,-1.86,0,1.45,AA,5.775,7.500,未到转股期,95.576
1,123018,溢利转债,0.37%,109.4,-1.68,-1.8,0,0.96,AA-,5.622,6.650,未到转股期,92.39999999999999
4,113526,联泰转债,1.85%,108.84,2.3,0.29,0,0.37,AA,5.712,3.900,未到转股期,90.86999999999999
14,123012,万顺转债,1.47%,111.11,2.43,0.41,0,0.03,AA-,5.203,1.703,123012,88.48
13,123013,横河转债,1.75%,108.361,1.46,3.02,0,1.43,A+,5.219,0.383,123013,88.619
12,110047,山鹰转债,2.33%,107.99,3.56,3.35,0,1.72,AA+,5.542,23.000,未到转股期,88.66000000000001
3,128062,亚药转债,-2.14%,105.202,-7.17,3.42,0,2.31,AA,5.904,9.650,未到转股期,91.378
24,128034,江银转债,0.73%,110.297,0.61,3.65,2,-0.14,AA+,4.721,17.583,128034,86.053
9,123020,富祥转债,-0.20%,107.31,-1.84,3.69,0,2.15,AA-,5.816,4.200,未到转股期,89.0
28,113516,苏农转债,-0.39%,110.99,0.74,3.94,0,0.8,AA+,5.236,12.907,191516,85.07000000000001
16,127007,湖广转债,0.23%,106.65,0.12,5.32,1,1.26,AA+,5.142,13.277,127007,88.03
25,128025,特一转债,-0.68%,108.652,-0.75,5.37,1,0.34,AA-,4.581,3.394,128025,85.978
2,128050,钧达转债,-0.22%,102.599,-0.75,5.91,0,3.54,AA-,5.595,3.200,未到转股期,91.491
7,113521,科森转债,0.81%,103.88,0.11,6.25,0,2.01,AA,5.529,6.100,未到转股期,89.87
5,128049,华源转债,1.12%,103.0,0.83,6.37,0,2.16,AA-,5.559,4.000,未到转股期,90.63
23,113523,伟明转债,-1.16%,106.95,-0.95,6.95,0,1.38,AA,5.595,6.700,未到转股期,86.1
TOTAL,,,,108.86866666666668,,1.9844444444444447,,,,,,,
