,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
5,113514,威帝转债,-0.21%,101.22,0.0,8.56,0,2.39,A+,4.164,1.999,191514,90.22
7,128062,亚药转债,0.54%,105.69,-0.24,4.34,0,2.24,AA,5.868,9.650,未到转股期,89.97
12,128056,今飞转债,-0.14%,100.809,-0.81,11.28,0,3.38,A+,5.778,3.680,未到转股期,87.911
15,128050,钧达转债,0.26%,104.101,2.97,8.92,0,3.29,AA-,5.559,3.200,未到转股期,86.979
19,113524,奇精转债,-0.08%,99.79,0.47,14.18,0,3.16,AA,5.57,3.300,未到转股期,86.03
20,128060,中装转债,-0.30%,98.92,-0.19,15.16,0,2.39,AA,5.849,5.250,未到转股期,85.92
21,123011,德尔转债,-0.20%,99.447,-0.03,14.97,0,3.38,AA-,5.162,5.556,123011,85.583
23,123023,迪森转债,-0.22%,99.816,-0.62,15.07,0,2.55,AA,5.833,6.000,未到转股期,85.114
31,113528,长城转债,-0.15%,99.65,-0.72,16.97,0,3.05,AA-,5.781,6.340,未到转股期,83.38
37,128033,迪龙转债,0.20%,100.205,0.66,17.82,1,2.15,AA,4.603,5.199,128033,81.975
44,113016,小康转债,-0.40%,96.42,-0.07,22.75,1,3.23,AA,4.463,8.814,191016,80.83
47,127003,海印转债,0.05%,102.05,0.0,17.57,2,3.88,AA,3.049,11.108,127003,80.38
49,123019,中来转债,-0.12%,101.481,0.46,18.36,0,3.75,AA-,5.77,10.000,未到转股期,80.159
60,113505,杭电转债,-0.49%,101.1,0.0,21.02,0,2.36,AA,4.792,7.767,191505,77.88000000000001
67,123024,岱勒转债,0.04%,99.041,-1.29,24.17,0,2.88,A+,4.836,2.100,未到转股期,76.789
73,128044,岭南转债,-0.32%,100.176,-1.63,24.32,1,2.22,AA,5.236,6.594,128044,75.50399999999999
79,128018,时达转债,-0.47%,97.061,-0.18,27.98,1,3.08,AA,4.463,8.823,128018,74.95899999999999
93,123010,博世转债,-0.01%,100.485,-0.91,27.26,1,2.42,AA-,5.126,4.298,123010,72.255
TOTAL,,,,100.41455555555554,-0.11833333333333333,17.26111111111111,,2.8777777777777778,,,,,
