,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
8,113025,明泰转债,-0.65%,97.41,-0.51,13.86,0,2.98,AA,5.912,18.390,未到转股期,88.73
5,110058,永鼎转债,0.23%,97.53,3.32,13.21,0,2.92,AA,5.929,9.800,未到转股期,89.25999999999999
29,123024,岱勒转债,-0.69%,98.5,0.67,17.35,0,2.98,A+,4.86,2.100,未到转股期,84.15
16,128060,中装转债,-0.12%,98.884,-0.55,14.26,0,2.39,AA,5.874,5.250,未到转股期,86.856
7,128064,司尔转债,-0.21%,99.7,-1.76,11.47,0,2.54,AA,5.91,8.000,未到转股期,88.83
28,113528,长城转债,-0.22%,99.91,-0.62,15.86,0,2.99,AA-,5.805,6.340,未到转股期,84.23
20,123023,迪森转债,-0.70%,100.496,-1.2,13.21,0,2.42,AA,5.858,6.000,未到转股期,86.29400000000001
23,123011,德尔转债,-0.02%,100.765,-0.1,13.74,0,3.1,AA-,5.186,5.556,123011,85.495
4,128056,今飞转债,-0.35%,100.95,1.13,9.66,0,3.34,A+,5.803,3.680,未到转股期,89.39
3,113514,威帝转债,0.21%,101.24,0.18,8.38,0,2.37,A+,4.189,1.999,191514,90.38000000000001
10,113527,维格转债,-0.08%,101.41,-0.29,10.25,0,3.17,AA,5.704,7.460,未到转股期,88.34
15,113532,海环转债,-0.25%,101.43,0.14,11.58,0,1.93,AA,5.89,4.600,未到转股期,86.99
26,123004,铁汉转债,-1.00%,102.468,-2.43,12.94,1,1.64,AA,4.603,8.332,123004,84.592
17,128063,未来转债,-0.22%,103.6,3.25,9.62,0,3.85,AA-,5.896,6.300,未到转股期,86.78
14,128050,钧达转债,-0.66%,103.726,-2.9,8.62,0,3.34,AA-,5.584,3.200,未到转股期,87.654
9,113521,科森转债,-0.96%,104.18,-2.03,7.42,0,1.96,AA,5.518,6.100,未到转股期,88.39999999999999
2,128049,华源转债,1.59%,106.0,4.16,3.4,0,1.63,AA-,5.548,4.000,未到转股期,90.6
6,128062,亚药转债,0.26%,106.641,0.91,4.4,0,2.07,AA,5.893,9.650,未到转股期,88.95899999999999
TOTAL,,,,101.38000000000001,,11.068333333333335,,,,,,,
