,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
17,113025,明泰转债,-3.06%,96.94,-0.1,12.97,0,3.06,AA,5.929,18.390,未到转股期,90.09
23,128060,中装转债,0.79%,97.2,1.53,14.22,0,2.69,AA,5.89,5.250,未到转股期,88.58
29,128033,迪龙转债,-0.48%,98.03,0.0,14.82,1,2.62,AA,4.644,5.199,128033,87.15
9,113514,威帝转债,0.36%,99.21,3.07,9.17,0,2.86,A+,4.205,1.999,191514,91.62
28,123011,德尔转债,0.20%,99.3,-0.07,13.52,0,3.38,AA-,5.203,5.556,123011,87.18
8,128064,司尔转债,-0.61%,99.39,2.87,8.41,0,2.59,AA,5.926,8.000,未到转股期,92.2
15,113527,维格转债,-0.49%,99.49,2.43,10.25,0,3.51,AA,5.721,7.460,未到转股期,90.26
19,113524,奇精转债,-0.36%,99.52,-5.58,11.2,0,3.19,AA,5.611,3.300,未到转股期,89.28
13,123004,铁汉转债,0.04%,100.398,0.0,9.15,1,2.1,AA,4.619,8.332,123004,90.452
25,123014,凯发转债,0.17%,100.701,0.0,11.21,0,2.03,A+,4.225,3.150,123014,88.089
27,128063,未来转债,1.11%,101.513,1.66,11.19,0,4.2,AA-,5.912,6.300,未到转股期,87.297
5,128049,华源转债,0.90%,101.894,1.52,4.8,0,2.36,AA-,5.564,4.000,未到转股期,93.306
4,128050,钧达转债,2.08%,102.0,10.01,4.5,0,3.65,AA-,5.6,3.200,未到转股期,93.5
10,113521,科森转债,-0.50%,102.48,-0.92,6.03,0,2.27,AA,5.534,6.100,未到转股期,91.49
6,128057,博彦转债,2.08%,103.5,1.61,3.39,0,2.26,AA-,5.833,5.758,未到转股期,93.11
1,128053,尚荣转债,0.39%,105.41,-2.38,-2.3,0,1.59,AA,5.781,7.500,未到转股期,96.89
0,123018,溢利转债,2.30%,105.483,4.69,-3.05,0,1.63,AA-,5.627,6.650,未到转股期,97.567
7,123013,横河转债,0.33%,105.488,2.02,1.75,0,1.97,A+,5.225,0.383,123013,92.762
TOTAL,,,,100.99705555555556,,7.84611111111111,,,,,,,
