,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
9,128060,中装转债,-0.62%,98.305,0.56,13.81,0,2.51,AA,5.847,5.250,未到转股期,87.88499999999999
21,128066,亚泰转债,-0.21%,98.337,-0.61,17.56,0,3.2,AA-,5.907,4.800,未到转股期,84.103
7,113025,明泰转债,-0.49%,98.53,-1.09,13.21,0,2.79,AA,5.885,18.390,未到转股期,88.25999999999999
24,123011,德尔转债,-0.78%,98.671,-3.11,17.73,0,3.54,AA-,5.159,5.556,123011,83.59899999999999
26,113528,长城转债,-0.62%,99.03,-1.55,18.08,0,3.17,AA-,5.778,6.340,未到转股期,82.89
10,113527,维格转债,-0.11%,99.48,-2.01,12.83,0,3.54,AA,5.677,7.460,未到转股期,87.69
18,113524,奇精转债,-0.24%,99.55,-1.86,16.07,0,3.21,AA,5.567,3.300,未到转股期,84.38
12,128064,司尔转债,-0.08%,100.25,-3.48,12.89,0,2.45,AA,5.882,8.000,未到转股期,86.86
15,128056,今飞转债,-0.33%,100.48,-2.44,13.73,0,3.44,A+,5.775,3.680,未到转股期,85.78999999999999
28,127013,创维转债,-0.72%,100.67,-6.56,16.72,0,2.83,AA,5.901,10.400,未到转股期,82.61
4,113514,威帝转债,-0.47%,100.74,-1.63,9.83,0,2.51,A+,4.162,1.999,191514,89.43
23,113532,海环转债,-0.50%,101.1,-3.39,15.29,0,2.0,AA,5.863,4.600,未到转股期,83.61000000000001
14,113521,科森转债,-1.10%,101.64,-0.98,12.45,0,2.44,AA,5.49,6.100,191521,85.91
25,128050,钧达转债,-1.25%,102.8,-5.73,14.08,0,3.53,AA-,5.556,3.200,未到转股期,83.12
19,123014,凯发转债,-1.11%,103.0,-3.75,12.83,0,1.5,A+,4.181,3.150,123014,84.17
8,128049,华源转债,-1.61%,104.0,-5.07,7.85,0,1.99,AA-,5.521,4.000,未到转股期,88.15
5,128063,未来转债,-1.58%,105.677,-3.93,4.95,0,3.51,AA-,5.868,6.300,未到转股期,89.37299999999999
2,128062,亚药转债,0.02%,105.71,1.45,2.87,0,2.24,AA,5.866,9.650,未到转股期,91.42
TOTAL,,,,100.99833333333333,,12.93222222222222,,,,,,,
