,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
0,123018,溢利转债,0.08%,110.099,0.52,-4.15,0,0.85,AA-,5.567,6.650,未到转股期,94.051
2,128063,未来转债,-0.37%,108.2,-3.08,-0.51,0,3.09,AA-,5.852,6.300,未到转股期,92.31
8,113526,联泰转债,0.45%,110.05,-0.22,-0.39,0,0.17,AA,5.658,3.900,未到转股期,90.34
11,113523,伟明转债,-0.21%,111.54,0.46,-0.28,0,0.61,AA,5.54,6.700,未到转股期,88.74
22,128039,三力转债,-1.15%,112.38,0.0,1.28,1,-0.32,AA-,5.03,2.811,128039,86.34
7,128057,博彦转债,0.18%,107.0,0.43,2.02,0,1.68,AA-,5.773,5.758,未到转股期,90.98
6,128053,尚荣转债,-0.06%,106.62,0.19,2.08,0,1.4,AA,5.721,7.500,未到转股期,91.3
3,128062,亚药转债,-1.51%,105.001,-3.31,2.79,0,2.36,AA,5.849,9.650,未到转股期,92.20899999999999
21,123012,万顺转债,-0.10%,110.005,-0.18,3.62,0,0.23,AA-,5.148,1.703,123012,86.375
23,127007,湖广转债,0.21%,108.53,-0.12,5.21,1,0.92,AA+,5.088,13.276,127007,86.26
17,123013,横河转债,-0.09%,107.582,0.64,5.53,0,1.59,A+,5.164,0.383,123013,86.888
29,128025,特一转债,-0.15%,109.488,0.19,5.53,1,0.17,AA-,4.526,3.394,128025,84.982
9,128049,华源转债,-0.11%,104.482,0.13,5.88,0,1.91,AA-,5.504,4.000,未到转股期,89.638
16,113519,长久转债,0.01%,106.9,3.73,6.01,0,2.29,AA,5.449,7.000,191519,87.08999999999999
1,128060,中装转债,1.01%,100.185,3.33,6.14,0,2.17,AA,5.83,5.250,未到转股期,93.675
26,110047,山鹰转债,-0.21%,107.8,-0.29,6.21,0,1.77,AA+,5.488,23.000,190047,85.99000000000001
18,128034,江银转债,-0.76%,106.805,-0.21,6.35,2,0.56,AA+,4.666,17.583,128034,86.845
5,113514,威帝转债,0.34%,101.03,1.09,7.57,0,2.45,A+,4.145,1.999,191514,91.4
TOTAL,,,,107.42761111111112,,3.3827777777777777,,,,,,,
