,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
1,123018,溢利转债,1.12%,111.863,1.04,-3.22,0,0.55,AA-,5.605,6.650,未到转股期,91.357
0,128063,未来转债,0.08%,109.7,7.48,-1.86,0,2.82,AA-,5.89,6.300,未到转股期,92.16
7,113526,联泰转债,0.34%,113.51,0.28,-1.66,0,-0.38,AA,5.696,3.900,未到转股期,88.14999999999999
11,127007,湖广转债,2.94%,113.23,6.9,-0.13,1,0.07,AA+,5.126,13.276,127007,86.89999999999999
2,128050,钧达转债,1.38%,107.452,0.74,1.52,0,2.68,AA-,5.578,3.200,未到转股期,91.028
4,128053,尚荣转债,1.66%,109.2,1.34,1.78,0,0.97,AA,5.759,7.500,未到转股期,89.02
12,110047,山鹰转债,0.88%,110.13,2.59,3.32,0,1.36,AA+,5.526,23.000,未到转股期,86.55000000000001
6,128062,亚药转债,1.00%,107.74,2.42,3.55,0,1.89,AA,5.888,9.650,未到转股期,88.71000000000001
3,128049,华源转债,1.18%,106.5,2.25,4.43,0,1.54,AA-,5.542,4.000,未到转股期,89.07
28,123013,横河转债,3.04%,112.68,2.16,4.97,0,0.66,A+,5.203,0.383,123013,82.35
20,123020,富祥转债,1.95%,110.123,2.11,5.5,0,1.69,AA-,5.8,4.200,未到转股期,84.377
23,128025,特一转债,0.98%,110.888,0.94,5.82,1,-0.12,AA-,4.564,3.394,128025,83.292
16,128057,博彦转债,0.93%,108.0,1.47,6.19,0,1.51,AA-,5.811,5.758,未到转股期,85.81
5,128056,今飞转债,0.75%,102.0,-0.31,9.23,0,3.15,A+,5.797,3.680,未到转股期,88.77
10,113514,威帝转债,1.80%,103.26,1.82,9.35,0,1.88,A+,4.184,1.999,191514,87.39
21,113521,科森转债,1.78%,106.07,1.65,9.75,0,1.62,AA,5.512,6.100,未到转股期,84.18
8,113527,维格转债,0.82%,101.83,0.95,10.15,0,3.09,AA,5.699,7.460,未到转股期,88.02
24,123014,凯发转债,0.76%,105.903,0.65,11.08,0,0.81,A+,4.203,3.150,123014,83.017
TOTAL,,,,108.33772222222223,,4.431666666666667,,,,,,,
