,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
0,128060,中装转债,0.24%,105.6,-1.11,5.26,0,1.21,AA,5.942,5.250,未到转股期,89.14
1,123023,迪森转债,0.63%,109.9,-1.72,1.65,0,0.83,AA,5.926,6.000,未到转股期,88.44999999999999
2,128056,今飞转债,1.35%,111.51,2.43,0.04,0,1.52,A+,5.871,3.680,未到转股期,88.44999999999999
3,123024,岱勒转债,-0.19%,108.8,-4.55,3.21,0,0.85,A+,4.929,2.100,未到转股期,87.99000000000001
4,123018,溢利转债,0.20%,116.254,-0.68,-4.06,0,-0.15,AA-,5.679,6.650,未到转股期,87.806
5,113505,杭电转债,2.14%,110.66,7.34,2.11,0,0.4,AA,4.885,7.799,191505,87.23
6,113527,维格转债,-0.45%,115.37,-0.39,-2.44,0,0.8,AA,5.773,7.460,未到转股期,87.07
7,113524,奇精转债,0.70%,108.73,1.92,4.35,0,1.53,AA,5.663,3.300,未到转股期,86.92
8,128053,尚荣转债,0.05%,120.78,-1.68,-7.06,0,-0.81,AA,5.833,7.500,未到转股期,86.28
9,113526,联泰转债,0.19%,114.71,-0.07,-0.98,0,-0.56,AA,5.77,3.900,未到转股期,86.27000000000001
10,123011,德尔转债,1.10%,110.964,-0.79,2.82,0,1.14,AA-,5.255,5.556,123011,86.21600000000001
11,128057,博彦转债,0.55%,114.34,0.2,-0.03,0,0.49,AA-,5.885,5.758,未到转股期,85.69
12,113514,威帝转债,1.39%,112.15,0.15,2.3,0,-0.14,A+,4.258,1.999,191514,85.55
13,113528,长城转债,-0.05%,109.45,-1.37,5.06,0,1.33,AA-,5.874,6.340,未到转股期,85.49
14,127003,海印转债,0.47%,108.237,-0.97,7.18,2,1.79,AA,3.142,11.108,127003,84.583
15,123019,中来转债,0.03%,109.6,-3.43,5.91,0,2.3,AA-,5.863,10.000,未到转股期,84.49000000000001
16,128044,岭南转债,0.03%,110.039,-2.0,5.67,1,0.36,AA,5.329,6.594,128044,84.291
17,128049,华源转债,0.25%,115.41,-1.8,0.3,0,0.05,AA-,5.616,4.000,未到转股期,84.29
18,110047,山鹰转债,-0.07%,116.85,-1.5,-0.94,0,0.26,AA+,5.6,23.000,未到转股期,84.09
19,128033,迪龙转债,-0.59%,108.5,-1.84,7.91,1,0.36,AA,4.696,5.199,128033,83.59
20,128050,钧达转债,-0.03%,108.37,-0.77,8.07,0,2.48,AA-,5.652,3.200,未到转股期,83.56
21,128034,江银转债,0.15%,116.67,0.0,0.19,2,-1.32,AA+,4.778,17.591,128034,83.14
22,128040,华通转债,0.00%,113.899,0.0,3.01,0,-0.1,AA-,5.159,2.238,128040,83.091
23,113017,吉视转债,-0.11%,107.81,-1.35,9.29,0,0.5,AA+,4.696,15.594,191017,82.9
24,113016,小康转债,0.57%,107.31,-1.64,9.8,1,0.72,AA,4.556,8.814,191016,82.89
25,128018,时达转债,-0.70%,105.95,-2.34,11.18,1,1.01,AA,4.556,8.823,128018,82.87
26,128043,东音转债,0.00%,114.09,0.0,3.42,1,0.24,AA-,5.296,2.714,128043,82.49
27,123004,铁汉转债,1.09%,116.46,1.77,1.23,1,-1.18,AA,4.671,8.348,123004,82.31
28,113513,安井转债,-0.27%,114.21,-1.74,3.66,0,-0.19,AA-,5.238,4.999,191513,82.13000000000001
29,113519,长久转债,0.07%,117.79,-0.64,0.45,0,0.43,AA,5.562,7.000,未到转股期,81.75999999999999
30,110051,中天转债,2.17%,113.69,8.34,4.74,0,0.09,AA+,5.871,39.651,未到转股期,81.57000000000001
31,110052,贵广转债,-0.36%,122.87,-2.43,-4.31,0,-0.55,AA+,5.885,16.000,未到转股期,81.44
32,128025,特一转债,-0.81%,113.5,-1.42,5.26,1,-0.63,AA-,4.638,3.394,128025,81.24
33,128021,兄弟转债,-0.42%,116.5,-1.3,2.35,1,-1.2,AA,4.616,5.124,128021,81.15
34,123010,博世转债,0.10%,108.781,-0.57,10.2,1,0.8,AA-,5.219,4.298,123010,81.01899999999999
35,113530,大丰转债,4.40%,104.4,-0.71,15.18,0,2.71,AA,5.942,6.300,未到转股期,80.41999999999999
36,128042,凯中转债,-0.18%,108.0,-1.39,11.71,0,1.61,AA,5.288,4.159,128042,80.28999999999999
37,128051,光华转债,0.03%,106.3,-2.75,13.64,0,1.59,AA-,5.663,2.493,未到转股期,80.06
38,128048,张行转债,0.00%,117.996,-0.99,2.0,0,-0.58,AA+,5.575,25.000,未到转股期,80.004
39,113523,伟明转债,0.59%,117.09,0.55,3.01,0,-0.28,AA,5.652,6.700,未到转股期,79.89999999999999
40,113012,骆驼转债,-0.95%,112.72,-3.82,7.44,1,-0.91,AA,3.934,5.096,191012,79.84
41,127007,湖广转债,-0.15%,118.817,-0.96,1.41,1,-0.88,AA+,5.2,13.767,127007,79.77300000000001
42,110043,无锡转债,-0.03%,111.02,-0.73,9.23,1,-0.23,AA+,4.789,29.991,190043,79.75
43,113525,台华转债,-0.01%,114.44,0.97,6.09,0,0.14,AA,5.668,5.330,未到转股期,79.47
44,123014,凯发转债,-0.98%,117.6,-4.12,2.95,0,-1.68,A+,4.277,3.150,123014,79.45
45,128039,三力转债,-0.16%,120.8,-0.14,-0.21,1,-1.73,AA-,5.142,4.643,128039,79.41
46,110041,蒙电转债,2.12%,115.24,6.38,6.15,0,-0.83,AAA,4.679,18.748,190041,78.61
47,123017,寒锐转债,-1.67%,116.03,-3.14,5.37,0,-0.79,AA-,5.597,4.400,未到转股期,78.6
48,113512,景旺转债,0.07%,122.0,-0.18,-0.5,0,-1.44,AA,5.222,3.187,191512,78.5
49,128030,天康转债,1.62%,122.5,3.6,-0.86,0,-1.78,AA,4.682,9.997,128030,78.36
50,128058,拓邦转债,-1.39%,120.3,-0.45,1.57,0,0.39,AA,5.89,5.730,未到转股期,78.13000000000001
51,128027,崇达转债,0.34%,119.498,0.34,2.98,0,-1.64,AA,4.663,7.773,128027,77.52199999999999
52,110042,航电转债,-0.07%,121.91,1.65,0.63,0,-2.25,AAA,4.688,23.962,190042,77.46000000000001
53,113504,艾华转债,-0.16%,108.94,-0.62,13.81,1,0.35,AA,4.874,6.909,191504,77.25
54,113020,桐昆转债,-0.26%,128.15,1.48,-5.35,0,-2.25,AA+,5.595,38.000,未到转股期,77.19999999999999
55,113503,泰晶转债,1.82%,107.7,1.94,15.32,0,1.04,AA,4.663,2.145,191503,76.97999999999999
