,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,128079,英联转债,6.09%,125.934,6.89,-16.04,0,-1.17,A+,5.715,6.22,2.14,未到转股期,86.096
20,128090,汽模转2,9.41%,126.38,6.24,-5.78,0,-1.58,AA,5.899,1.93,4.71,未到转股期,77.955
16,123038,联得转债,5.72%,122.1,3.72,-0.73,0,-0.43,A+,5.89,7.0,2.0,未到转股期,78.4475
23,128068,和而转债,5.27%,123.698,-1.39,-0.67,0,-1.67,AA-,5.334,5.34,1.713,128068,76.8045
39,113521,科森转债,3.41%,127.21,2.02,-0.38,0,-2.09,AA,4.786,2.78,3.154,191521,73.075
18,113554,仙鹤转债,4.93%,121.4,10.02,0.76,0,-0.45,AA,5.866,2.93,12.5,未到转股期,78.03
3,128039,三力转债,6.79%,115.434,6.48,2.43,1,-1.06,AA-,4.342,2.1,2.56,128039,82.7435
36,123027,蓝晓转债,3.69%,122.504,1.89,4.88,0,-0.4,A+,5.351,5.82,2.775,123027,73.836
13,128069,华森转债,1.98%,116.56,2.93,5.27,0,0.63,AA-,5.389,7.76,3.0,128069,79.4875
19,113539,圣达转债,2.31%,117.74,-2.55,5.73,0,0.61,A+,5.411,4.07,1.993,191539,77.9625
29,113526,联泰转债,2.65%,119.6,-4.19,6.09,0,-1.55,AA,4.97,2.31,2.071,191526,75.83250000000001
7,128025,特一转债,3.36%,113.699,4.17,6.53,1,-0.92,AA-,3.838,3.0,2.992,128025,81.40350000000001
4,113536,三星转债,5.31%,112.74,5.45,6.64,0,0.41,AA,5.321,3.07,1.916,191536,82.28
6,128091,新天转债,5.31%,112.68,5.63,7.65,0,1.1,A+,5.907,2.83,1.77,未到转股期,81.5825
1,123011,德尔转债,-3.83%,108.705,-10.0,8.17,0,1.72,AA-,4.455,1.96,2.508,123011,85.1675
32,123019,中来转债,1.47%,118.303,-2.16,8.28,0,1.1,AA-,5.063,1.85,9.539,123019,75.48700000000001
22,128057,博彦转债,2.92%,116.004,0.54,9.19,0,0.28,AA-,5.085,1.81,5.71,128057,77.1035
38,113511,千禾转债,5.67%,119.03,9.44,9.91,0,-1.25,AA-,4.375,6.09,1.852,191511,73.5375
TOTAL,,,,118.87338888888888,,3.218333333333333,,,,,,,,
