,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
5,128079,英联转债,3.25%,130.4,3.46,-15.72,0,-1.78,A+,5.712,6.41,2.14,未到转股期,81.39
23,128090,汽模转2,2.79%,130.233,5.01,-7.04,0,-2.09,AA,5.896,2.01,4.71,未到转股期,75.047
38,123038,联得转债,5.56%,128.802,7.4,-2.09,0,-1.35,A+,5.888,7.49,2.0,未到转股期,72.7655
22,113554,仙鹤转债,2.27%,123.31,1.16,1.98,0,-0.72,AA,5.863,2.94,12.5,未到转股期,75.205
37,113537,文灿转债,-0.21%,124.62,2.56,3.36,0,-0.41,AA-,5.345,2.38,5.692,191537,72.86
7,128025,特一转债,2.30%,116.123,4.85,3.71,1,-1.47,AA-,3.836,3.15,2.992,128025,81.0945
9,128039,三力转债,2.06%,116.897,0.61,3.73,1,-1.35,AA-,4.34,2.1,2.56,128039,80.3055
17,128069,华森转债,2.57%,118.74,3.03,5.08,0,0.28,AA-,5.386,7.92,3.0,128069,77.45
8,128091,新天转债,2.05%,115.3,4.88,5.34,0,0.69,A+,5.904,2.96,1.77,未到转股期,80.69500000000001
16,113539,圣达转债,-0.35%,118.17,-2.16,5.65,0,0.54,A+,5.408,4.09,1.991,191539,77.5925
1,113536,三星转债,-0.06%,112.61,-0.14,6.52,0,0.44,AA,5.318,3.07,1.916,191536,82.5
2,113559,永创转债,4.79%,111.89,8.44,7.74,0,1.06,AA-,5.882,3.59,5.12,未到转股期,82.305
30,128057,博彦转债,2.94%,119.817,4.49,7.93,0,-0.38,AA-,5.082,1.89,5.71,128057,74.2355
26,113511,千禾转债,-0.42%,118.5,0.2,9.2,0,-1.14,AA-,4.373,6.11,1.852,191511,74.6
0,123011,德尔转债,1.37%,109.99,-0.37,9.86,0,1.45,AA-,4.452,1.95,2.508,123011,82.61500000000001
3,128085,鸿达转债,1.80%,110.35,4.45,10.07,0,2.16,AA,5.866,1.58,24.27,未到转股期,82.09750000000001
4,128049,华源转债,4.90%,110.002,9.72,11.04,0,0.98,AA-,4.814,1.54,3.999,128049,81.718
29,128055,长青转2,0.24%,116.283,2.27,12.63,0,-0.14,AA,5.066,1.24,9.135,128055,74.2445
TOTAL,,,,118.44649999999999,,4.388333333333333,,,,,,,,
