,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,128087,孚日转债,-0.09%,117.001,0.98,4.13,0,-0.56,AA,5.805,1.8,6.5,未到转股期,79.9015
1,128025,特一转债,-2.51%,114.3,-5.11,8.07,1,-1.08,AA-,3.773,2.98,2.992,128025,79.64750000000001
2,113536,三星转债,-1.83%,116.5,-2.2,5.69,0,-0.22,AA,5.255,3.2,1.916,191536,79.2325
3,123042,银河转债,-3.87%,112.0,-10.0,12.74,0,0.6,A+,5.879,3.7,1.67,未到转股期,78.445
4,128085,鸿达转债,-3.78%,117.18,-9.3,6.24,0,1.11,AA,5.803,1.73,24.27,未到转股期,78.13999999999999
5,128082,华锋转债,-2.94%,111.99,-8.32,13.37,0,1.53,A+,5.767,1.82,3.52,未到转股期,77.9825
6,113541,荣晟转债,-2.12%,108.26,-5.19,19.35,0,1.23,AA-,5.4,2.11,3.3,191541,77.22749999999999
7,128091,新天转债,-2.55%,111.0,-5.73,15.85,0,1.38,A+,5.841,2.6,1.77,未到转股期,77.1125
8,123037,新莱转债,-1.28%,121.1,-1.88,3.91,0,-0.42,A+,5.808,3.48,2.8,未到转股期,75.9675
9,123012,万顺转债,-5.14%,118.061,-9.57,7.99,0,-1.44,AA-,4.395,1.19,1.294,123012,75.94649999999999
10,128076,金轮转债,-0.73%,105.43,-5.83,25.08,0,1.63,AA-,5.63,1.17,2.14,未到转股期,75.75999999999999
11,113557,森特转债,-1.26%,107.75,-4.23,22.02,0,2.01,AA-,5.808,2.17,6.0,未到转股期,75.735
12,128049,华源转债,-2.11%,110.11,-5.31,18.97,0,0.97,AA-,4.751,1.44,3.999,128049,75.6625
13,113514,威帝转债,-2.75%,111.72,-9.92,17.03,0,-0.17,A+,3.392,3.0,0.965,191514,75.5075
14,128066,亚泰转债,-2.32%,110.673,-5.76,19.21,1,1.29,AA-,5.137,1.56,4.799,128066,74.9195
15,113549,白电转债,-1.79%,106.95,-5.74,24.54,0,1.32,AA,5.715,1.5,8.8,未到转股期,74.645
16,128069,华森转债,-2.45%,113.27,-5.97,16.16,0,1.19,AA-,5.323,6.83,2.999,128069,74.61
17,123034,通光转债,-2.27%,107.501,-6.86,23.97,0,1.76,A+,5.685,2.28,2.97,未到转股期,74.5215
18,128079,英联转债,-3.41%,133.001,-4.49,-9.96,0,-2.15,A+,5.649,6.12,2.14,未到转股期,74.469
19,123030,九洲转债,-3.00%,110.6,-7.89,20.08,0,1.61,AA-,5.477,0.89,3.08,123030,74.34
20,123019,中来转债,-2.24%,126.9,-1.89,-1.32,0,-0.41,AA-,4.997,2.18,9.266,123019,74.08999999999999
21,113537,文灿转债,-5.07%,118.24,-9.99,10.38,0,0.61,AA-,5.282,2.12,5.69,191537,73.97500000000001
22,123009,星源转债,-5.53%,124.69,-8.68,2.84,0,-3.06,AA,4.025,2.96,3.041,123009,73.18
23,128040,华通转债,-1.34%,113.066,-1.99,18.7,0,-0.04,AA-,4.293,3.41,2.223,128040,72.90899999999999
24,123028,清水转债,-2.56%,111.795,-6.99,20.9,0,1.77,AA-,5.307,1.5,4.898,123028,72.53
25,123026,中环转债,-2.50%,112.02,-8.13,20.86,0,-0.2,AA-,4.285,2.23,2.328,123026,72.33500000000001
