,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
6,123034,通光转债,-6.07%,98.98,-9.97,18.24,0,3.25,A+,5.753,2.2,2.97,未到转股期,87.34
10,128066,亚泰转债,-5.67%,103.484,-10.02,12.95,1,2.62,AA-,5.205,1.54,4.799,128066,86.80350000000001
24,113541,荣晟转债,-4.43%,100.73,-9.99,21.73,0,2.59,AA-,5.468,1.92,3.3,191541,82.9725
28,128069,华森转债,2.76%,114.3,10.01,6.25,0,1.0,AA-,5.392,7.54,3.0,128069,81.0125
29,113546,迪贝转债,-3.88%,99.0,-9.99,26.76,0,3.67, A+,5.721,2.25,2.3,未到转股期,80.93
49,128056,今飞转债,-4.27%,97.021,-10.04,35.91,0,4.68,A+,5.074,1.67,3.68,128056,76.04650000000001
57,113027,华钰转债,-3.94%,100.34,-10.02,33.74,0,2.66,AA,5.362,1.88,6.4,191027,74.35499999999999
65,110058,永鼎转债,-5.19%,99.56,-10.1,35.76,1,2.93,AA,5.2,1.68,9.798,190058,73.62
103,123023,迪森转债,-3.14%,98.8,-9.98,43.22,0,3.12,AA,5.129,1.16,6.0,123023,68.785
113,113528,长城转债,-2.55%,99.61,-9.99,43.59,0,3.5,AA-,5.077,1.58,6.339,191528,67.69749999999999
123,127003,海印转债,-3.18%,101.15,-10.13,42.94,2,5.05,AA,2.345,1.29,9.415,127003,66.645
139,128018,时达转债,-2.93%,96.6,-9.92,52.47,1,3.66,AA,3.759,1.1,8.823,128018,64.04750000000001
145,123004,铁汉转债,-3.39%,98.542,-10.03,50.85,1,2.88,AA,3.874,0.94,8.332,123004,63.320499999999996
161,128015,久其转债,-4.84%,98.2,-9.94,55.67,1,4.04,A+,3.345,3.83,7.796,128015,60.0475
173,128050,钧达转债,-2.85%,97.3,-9.99,60.15,0,5.14,AA-,4.855,1.82,3.199,128050,57.587500000000006
196,128053,尚荣转债,23.69%,139.3,10.02,17.04,0,-3.76,AA,5.036,1.75,7.497,128053,47.91999999999999
204,128062,亚药转债,-1.08%,88.01,6.66,94.05,0,6.33,A+,5.164,1.47,9.646,128062,41.4525
TOTAL,,,,101.81923529411765,-6.671764705882353,38.31294117647059,,3.1388235294117646,,,,,,
