,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
12,128069,华森转债,0.25%,119.032,1.91,3.37,0,0.23,AA-,5.384,8.07,3.0,128069,78.4405
13,128066,亚泰转债,1.31%,106.709,1.0,19.82,1,2.0,AA-,5.197,1.5,4.799,128066,78.426
15,113541,荣晟转债,0.84%,104.88,1.91,22.71,0,1.82,AA-,5.46,1.99,3.3,191541,78.0875
16,113546,迪贝转债,0.99%,102.46,5.79,26.11,0,3.04, A+,5.712,2.34,2.3,未到转股期,77.95750000000001
18,123034,通光转债,0.26%,102.53,1.41,26.65,0,2.6,A+,5.745,2.13,2.97,未到转股期,77.4825
31,128070,智能转债,-0.61%,102.7,1.79,32.9,0,2.68,A+,5.405,3.36,2.3,128070,72.625
43,113027,华钰转债,0.89%,103.5,0.13,35.29,0,2.06,AA,5.353,1.91,6.4,191027,70.0325
47,128056,今飞转债,1.05%,100.198,1.04,40.36,0,4.0,A+,5.066,1.67,3.68,128056,69.53200000000001
50,110058,永鼎转债,1.07%,102.76,2.14,37.19,1,2.29,AA,5.192,1.72,9.798,190058,69.3475
86,128018,时达转债,1.44%,100.702,3.43,46.24,1,2.51,AA,3.751,1.19,8.823,128018,64.618
101,113528,长城转债,0.32%,100.76,2.64,48.36,0,3.27,AA-,5.068,1.55,6.339,191528,62.97
109,123023,迪森转债,0.24%,101.4,1.66,48.79,0,2.6,AA,5.121,1.14,6.0,123023,62.00749999999999
121,128062,亚药转债,2.64%,92.68,10.02,61.42,0,5.26,A+,5.156,1.86,9.646,128062,61.254999999999995
133,128015,久其转债,1.16%,109.25,3.55,41.88,1,0.71,A+,3.337,4.67,7.796,128015,59.339999999999996
142,127003,海印转债,0.72%,103.001,1.0,52.73,2,4.24,AA,2.337,1.23,9.415,127003,57.451499999999996
161,123004,铁汉转债,-0.05%,100.406,1.63,60.49,1,2.38,AA,3.866,0.9,8.332,123004,54.226499999999994
179,128050,钧达转债,0.50%,99.03,2.0,68.5,0,4.76,AA-,4.847,1.76,3.199,128050,49.595
210,128053,尚荣转债,12.98%,175.0,9.94,10.56,0,-8.11,AA,5.027,2.33,7.189,128053,17.08
TOTAL,,,,107.05544444444443,2.9438888888888886,37.965,,2.13,,,,,,
